Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous position kind,Previous URL,Current position kind,Current URL,Previous date,Current date
catan joc,RO,Romania,Romanian,Catan (Work),true,false,false,true,true,false,"Thumbnail, Image pack, Video preview",600,0,0.03,0,,,,40,,Lost,,https://www.supercazino.ro/blog/reguli-catan/,,,2024-06-24 17:00:41,
super ber,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,"Sitelinks, Knowledge panel, Video preview",80,11,1.50,0,,,,40,,Lost,,https://www.supercazino.ro/superbet-casino/,,,2024-06-12 11:27:27,
suoer bet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,"Sitelinks, Knowledge panel, Video preview",150,13,1.06,0,,,,43,,Lost,,https://www.supercazino.ro/superbet-casino/,,,2024-06-15 01:10:00,
jocuri mahjong 1,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,350,11,0.10,0,,,,47,,Lost,,https://www.supercazino.ro/blog/reguli-mahjong/,,,2024-06-16 19:31:30,
www casa pariurilor ro oferta,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,true,true,true,false,"Sitelinks, Video preview, Bottom ads, Paid sitelinks",80,46,1.04,0,,,,41,,Lost,,https://www.supercazino.ro/casa-pariurilor-sport/,,,2024-06-11 12:49:16,
solitaire clasic gratis,RO,Romania,Romanian,Solitaire (Work),false,false,false,false,false,false,Video preview,450,2,0.04,0,,,,48,,Lost,,https://www.supercazino.ro/blog/reguli-solitaire/,,,2024-06-25 06:49:41,
ruleta casino,RO,Romania,Romanian,,false,false,false,true,true,false,"Image pack, Video preview",400,11,3.28,0,,,,45,,Lost,,https://www.supercazino.ro/jocuri/ruleta-gratis/,,,2024-06-19 18:45:19,
oferta stanleybet fotbal,RO,Romania,Romanian,Stanleybet (Organization),true,false,false,true,true,false,"Image pack, Video preview",100,0,0.27,0,,,,43,,Lost,,https://www.supercazino.ro/blog/promotii-sport-stanleybet/,,,2024-06-06 08:34:05,
loto italia 5/90,RO,Romania,Romanian,Lotto Italia 5/90 (Event),true,false,false,true,false,false,"AI Overview, Thumbnail, Video preview",800,0,0.39,0,0,0,,43,30,13,,https://www.supercazino.ro/loto-italia/,,https://www.supercazino.ro/loto-italia/,2024-06-24 18:14:04,2026-06-12 13:48:13
sizzling hot deluxe,RO,Romania,,Sizzling Hot Deluxe (Product),true,false,false,true,false,false,"Knowledge panel, Video preview",350,3,1.49,0,,,,32,,Lost,,https://www.supercazino.ro/joc-slot/sizzling-hot-deluxe-gratis/,,,2024-06-23 22:38:24,
ruleta casino online,RO,Romania,Romanian,,false,false,true,false,true,true,"Image pack, Video preview, Bottom ads, Paid sitelinks",150,18,3.84,0,,,,44,,Lost,,https://www.supercazino.ro/jocuri/ruleta-gratis/,,,2024-06-23 17:40:13,
trombon,RO,Romania,Romanian,,false,false,false,true,true,false,"AI Overview, Thumbnail, Video preview, Image pack",1600,0,0.03,0,0,0,,54,50,4,,https://www.supercazino.ro/blog/reguli-trombon/,,https://www.supercazino.ro/blog/reguli-trombon/,2024-06-25 15:52:01,2026-06-11 04:14:44
ce inseamna x la pariuri,RO,Romania,Romanian,,false,false,false,true,false,false,"Featured snippet, Thumbnail, People also ask, Image pack, Video preview",150,0,0.33,0,,,,44,,Lost,,https://www.supercazino.ro/blog/abrevieri-pariuri-superbet/,,,2024-06-08 12:41:46,
admiral casino romania,RO,Romania,English,"Admiral Casino (Organization), Romania (Location)",true,false,false,true,false,false,"Sitelinks, Thumbnail, Image pack, Video preview, Bottom ads",150,3,0.25,0,,,,44,,Lost,,https://www.supercazino.ro/,,,2024-06-13 22:09:00,
betano cash,RO,Romania,English,Betano (Organization),true,false,false,true,true,true,"Videos, Image pack, Video preview",400,0,2.11,0,,,,48,,Lost,,https://www.supercazino.ro/blog/promotii-betano-cu-depunere/,,,2024-06-15 14:23:34,
cand visezi bani de hartie,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,150,1,,0,,,,44,,Lost,,https://www.supercazino.ro/blog/semnificatii-vise-noroc/,,,2024-06-25 18:32:21,
shinning crown,RO,Romania,English,Shining Crown (Product),true,false,false,true,true,false,"Top ads, Paid sitelinks, Video preview, Bottom ads",80,4,1.11,0,,,,41,,Lost,,https://www.supercazino.ro/joc-slot/shining-crown-gratis/,,,2024-06-11 05:14:59,
cod promotional frank casino,RO,Romania,Romanian,Frank Casino (Organization),true,false,false,true,true,false,"Video preview, Image pack",80,0,2.80,0,,,,42,,Lost,,https://www.supercazino.ro/bonus-casino/,,,2024-06-19 20:04:28,
win for life superbet,RO,Romania,English,"Superbet (Organization), Win for Life (Event)",true,false,false,true,false,false,"Image pack, Video preview",90,0,0.20,0,,,,41,,Lost,,https://www.supercazino.ro/loto-italia/,,,2024-06-09 09:36:31,
6 din 90 italia,RO,Romania,Romanian,"SuperEnalotto (Event), Italy (Location)",true,false,false,true,false,false,"Sitelinks, Image pack, Video preview",150,2,,0,,,,43,,Lost,,https://www.supercazino.ro/loto-italia/,,,2024-06-12 14:57:42,
bonusbet,RO,Romania,Romanian,BonusBet (Organization),true,false,false,true,true,false,Video preview,6100,49,0.65,,0,,,,6,New,,,,https://www.supercazino.ro/bonusbet-casino/,,2026-06-17 08:33:24
loto 6 din 49 germania miercuri,RO,Romania,Romanian,"German Lotto 6/49 (Event), Germany (Location)",true,false,false,true,false,false,Video preview,150,1,,0,,,,43,,Lost,,https://www.supercazino.ro/loto-germania/,,,2024-06-19 11:38:32,
poker gratis ca la aparate,RO,Romania,Romanian,,false,false,false,true,false,false,"Video preview, Bottom ads, Paid sitelinks",90,7,0.25,0,,,,42,,Lost,,https://www.supercazino.ro/joc-slot/american-poker-2-gratis/,,,2024-06-10 15:14:04,
rezultate loto euro million,RO,Romania,Romanian,EuroMillions (Event),true,false,false,true,false,false,"Video preview, Image pack",100,18,,0,,,,42,,Lost,,https://www.supercazino.ro/euromillions/,,,2024-06-16 12:34:07,
superbet agentii,RO,Romania,Romanian,"Superbet (Organization), Superbet Agencies (Location)",true,false,false,true,false,false,Local pack,450,56,0.65,0,0,0,,20,8,12,,https://www.supercazino.ro/blog/agentii-superbet/,,https://www.supercazino.ro/blog/agentii-superbet/,2024-06-25 00:14:21,2026-06-16 12:31:17
macao reguli,RO,Romania,Romanian,Macao (Work),false,false,false,true,false,false,Video preview,600,0,0.01,26,0,-26,,5,17,-12,,https://www.supercazino.ro/blog/reguli-macao/,,https://www.supercazino.ro/blog/reguli-macao/,2024-06-24 20:16:22,2026-06-02 21:21:27
cel mai bun site de pariuri,RO,Romania,Romanian,,false,false,false,true,true,false,"Featured snippet, Thumbnail, Image pack",80,40,,0,,,,42,,Lost,,https://www.supercazino.ro/pariuri-sportive/,,,2024-06-09 21:50:31,
ghinion,RO,Romania,Romanian,,false,false,false,true,false,false,"Video preview, Top stories, Thumbnail, Image pack",150,0,,0,,,,41,,Lost,,https://www.supercazino.ro/blog/cum-sa-scapi-de-ghinion/,,,2024-06-09 18:16:46,
poker maini,RO,Romania,Romanian,,false,false,false,true,false,false,"Video preview, Knowledge panel",200,10,0.73,0,,,,45,,Lost,,https://www.supercazino.ro/blog/maini-de-poker/,,,2024-06-10 02:03:48,
loto kino grecia live,RO,Romania,Romanian,"Grecia Kino (Event), Greece (Location)",true,false,false,true,false,false,"Image pack, Video preview",100,3,0.19,0,,,,43,,Lost,,https://www.supercazino.ro/kino-grecia/,,,2024-06-09 12:49:23,
netbet pariuri sportive,RO,Romania,Romanian,NetBet (Organization),true,false,true,true,true,true,Sitelinks,350,51,1.58,0,0,0,,22,11,11,,https://www.supercazino.ro/blog/netbet-pariuri/,,https://www.supercazino.ro/blog/netbet-pariuri/,2024-06-26 06:07:20,2026-06-12 00:00:11
jocuri cu șeptari,RO,Romania,Romanian,,false,false,false,true,false,false,"Image pack, Video preview",150,16,0.37,0,,,,44,,Lost,,https://www.supercazino.ro/producator/egt/,,,2024-06-20 13:54:30,
cote pariuri superbet,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,true,true,"Image pack, Video preview",150,43,0.51,0,,,,44,,Lost,,https://www.supercazino.ro/pariuri-sport/,,,2024-06-07 13:43:50,
loto polonia 20 70,RO,Romania,Romanian,Polonia Keno 20/70 (Event),true,false,false,true,false,false,"Sitelinks, Image pack, Video preview",350,0,0.20,0,,,,48,,Lost,,https://www.supercazino.ro/loto-polonia/,,,2024-06-20 16:23:46,
bonus code,RO,Romania,English,,false,false,false,true,true,false,"Image pack, Video preview",150,12,0.78,0,,,,44,,Lost,,https://www.supercazino.ro/cod-bonus-casino/,,,2024-06-13 07:47:50,
mrbit ro,RO,Romania,Romanian,MrBit (Organization),true,false,false,true,true,false,"Sitelinks, Thumbnail, Video preview, Image pack",90,7,1.60,0,,,,42,,Lost,,https://www.supercazino.ro/mr-bit-casino/,,,2024-06-13 09:26:37,
reguli poker 5 carti,RO,Romania,Romanian,,false,false,false,true,false,false,"Image pack, Video preview",300,0,0.54,0,,,,48,,Lost,,https://www.supercazino.ro/blog/reguli-stud-poker/,,,2024-06-12 12:28:01,
get's bet online,RO,Romania,English,GetsBet (Organization),true,false,true,true,true,true,"Sitelinks, Video preview, Image pack",150,1,1.12,0,,,,44,,Lost,,https://www.supercazino.ro/blog/ghid-inregistrare-gets-bet/,,,2024-06-18 21:47:35,
jocuri de cazino gratuite,RO,Romania,Romanian,,false,false,false,true,false,false,Image pack,150,27,0.48,0,,,,44,,Lost,,https://www.supercazino.ro/cazinouri-online-rotiri-gratuite/,,,2024-06-20 17:03:48,
jocuri fără bani,RO,Romania,Romanian,,false,false,false,true,false,false,"Top ads, Paid sitelinks, Sitelinks, Video preview, Image pack, Bottom ads",90,13,0.01,0,,,,42,,Lost,,https://www.supercazino.ro/blog/jocuri-gratis-casino-online/,,,2024-06-16 19:52:20,
superbet oferta de azi,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,"Image pack, Video preview",300,4,2.55,0,,,,48,,Lost,,https://www.supercazino.ro/blog/agentii-superbet/,,,2024-06-23 16:23:14,
numerele la loto polonia,RO,Romania,Romanian,Polish Loto Multi (Event),true,false,false,true,false,false,"Sitelinks, Image pack, Video preview",250,2,0.21,0,,,,47,,Lost,,https://www.supercazino.ro/loto-polonia/,,,2024-06-11 00:49:38,
www efortuna ro pariuri sportive,RO,Romania,Romanian,eFortuna (Organization),true,false,true,false,false,false,"Sitelinks, Image pack, Video preview",90,2,0.35,0,,,,43,,Lost,,https://www.supercazino.ro/fortuna-pariuri/,,,2024-06-20 04:33:35,
jocuri de facut bani,RO,Romania,Romanian,,false,false,false,true,false,false,"Video preview, Image pack, Bottom ads, Paid sitelinks",100,0,1.23,0,,,,44,,Lost,,https://www.supercazino.ro/blog/jocuri-gratis-casino-online/,,,2024-06-19 23:22:07,
shining crown 77777,RO,Romania,English,Shining Crown (Product),true,false,false,true,true,false,"Video preview, Image pack",80,6,2.01,0,,,,42,,Lost,,https://www.supercazino.ro/joc-slot/shining-crown-gratis/,,,2024-06-05 20:06:13,
demo aparate,RO,Romania,Romanian,,false,false,false,true,false,false,"Image pack, Video preview",250,33,0.64,0,,,,47,,Lost,,https://www.supercazino.ro/producator/egt/,,,2024-06-07 04:22:54,
fotbal spania liga 1,RO,Romania,Romanian,LaLiga (Event),true,false,false,true,false,false,"Sitelinks, Video preview, Image pack",100,8,,0,,,,36,,Lost,Image pack,https://www.supercazino.ro/blog/echipe-de-fotbal-spania/,,,2024-06-21 15:08:28,
faradepunere.ro,RO,Romania,,faradepunere.ro (Organization),true,false,true,true,false,false,"Sitelinks, Thumbnail, Image pack, Video preview, Bottom ads, Paid sitelinks",250,10,,0,,,,5,,Lost,,https://www.supercazino.ro/bonus-casino/,,,2024-06-23 00:50:48,
rummy etalat reguli,RO,Romania,Romanian,"Rummy (Event), Rummy Etalat (Event)",false,false,false,true,false,false,"Video preview, Image pack",90,0,,0,,,,42,,Lost,,https://www.supercazino.ro/blog/reguli-remi/,,,2024-06-12 12:47:58,
betano cont,RO,Romania,Romanian,Betano (Organization),true,false,true,true,true,true,"Top ads, Paid sitelinks, Sitelinks, Video preview, Image pack, Bottom ads",80,7,1.00,0,,,,42,,Lost,,https://www.supercazino.ro/blog/joc-responsabil-betano/,,,2024-06-26 16:59:25,
conturi free fire gratis,RO,Romania,Romanian,Free Fire (Work),true,false,false,true,false,false,Video preview,80,0,,0,,,,42,,Lost,,https://www.supercazino.ro/bonus-casino/,,,2024-06-22 05:00:32,
grecia extra 5/35,RO,Romania,Romanian,Greece Extra 5/35 (Event),true,false,false,true,false,false,"Video preview, Image pack",100,0,1.14,0,,,,43,,Lost,,https://www.supercazino.ro/blog/superbet-loto/,,,2024-06-10 18:25:16,
vin2 casino,RO,Romania,Romanian,Win2 Casino (Organization),true,false,false,true,true,false,"Sitelinks, Video preview",300,0,,0,,,,48,,Lost,,https://www.supercazino.ro/blog/inregistrare-win2-casino/,,,2024-06-22 07:54:11,
winner bet pariuri sportive,RO,Romania,Romanian,Winner (Organization),true,false,false,true,true,false,Image pack,100,0,2.44,0,,,,42,,Lost,,https://www.supercazino.ro/blog/agentii-winner/,,,2024-06-10 23:55:31,
joc de carti razboi,RO,Romania,Romanian,"War card game (Work), War (Work)",false,false,false,true,false,false,"Videos, Video preview",80,0,,0,,,,42,,Lost,,https://www.supercazino.ro/blog/idei-jocuri-de-carti/,,,2024-06-09 11:23:08,
jocuri cu aparate 77777,RO,Romania,Romanian,,false,false,false,true,false,false,"Video preview, Image pack",80,25,0.44,0,,,,20,,Lost,,https://www.supercazino.ro/jocuri/pacanele-gratis/,,,2024-06-10 08:30:36,
divine fortune,RO,Romania,English,Divine Fortune (Product),true,false,false,true,false,false,"Knowledge panel, Video preview",150,0,3.94,0,,,,45,,Lost,,https://www.supercazino.ro/joc-slot/divine-fortune-gratis/,,,2024-06-20 15:34:22,
lucy casino,RO,Romania,,Lucy Casino (Organization),true,false,false,true,true,false,"Sitelinks, Image pack, Video preview",300,25,0.60,0,,,,48,,Lost,,https://www.supercazino.ro/blog/luck-casino-bonus-fara-depunere/,,,2024-06-16 07:30:50,
crown demo,RO,Romania,English,Shining Crown (Product),true,false,false,false,false,false,"Video preview, Image pack",100,4,0.17,0,,,,44,,Lost,,https://www.supercazino.ro/joc-slot/royal-crown-gratis/,,,2024-06-21 17:10:13,
site-uri pariuri sportive,RO,Romania,Romanian,,false,false,false,true,true,false,Video preview,100,47,8.11,0,,,,44,,Lost,,https://www.supercazino.ro/pariuri-sportive/,,,2024-06-19 12:29:52,
jocuri 777,RO,Romania,Romanian,777 (Product),true,false,false,true,false,false,"Image pack, Video preview",250,25,0.58,0,,,,49,,Lost,,https://www.supercazino.ro/jocuri/pacanele-gratis/,,,2024-06-21 08:22:37,
casa pariurilor baia mare,RO,Romania,Romanian,"Casa Pariurilor (Organization), Baia Mare (Location)",true,true,false,true,false,false,"Local pack, Sitelinks, Thumbnail, Video preview, Image pack",90,0,1.65,0,,,,39,,Lost,,https://www.supercazino.ro/blog/agentii-casa-pariurilor/,,,2024-06-07 20:30:24,
loto 6 din 49 germania sambata,RO,Romania,Romanian,"Lotto 6/49 (Event), Germany (Location)",true,false,false,true,false,false,Image pack,150,0,,0,,,,45,,Lost,,https://www.supercazino.ro/loto-germania/,,,2024-06-16 23:56:10,
win 2 casino,RO,Romania,English,Win2 Casino (Organization),true,false,false,true,true,false,"Sitelinks, Image pack",90,11,1.39,0,,,,43,,Lost,,https://www.supercazino.ro/bonus-casino/,,,2024-06-07 19:46:22,
grecia kino extragere live,RO,Romania,Romanian,Grecia Kino (Event),true,false,false,true,false,false,"Image pack, Video preview",90,4,,0,,,,43,,Lost,,https://www.supercazino.ro/kino-grecia/,,,2024-06-12 00:02:57,
badminton reguli,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,90,0,0.01,0,,,,42,,Lost,,https://www.supercazino.ro/blog/pariuri-badminton/,,,2024-06-17 01:07:59,
book of tut,RO,Romania,English,Book of Tut (Work),true,false,false,true,true,false,Video preview,150,0,1.09,0,,,,45,,Lost,,https://www.supercazino.ro/joc-slot/john-hunter-and-the-book-of-tut-gratis/,,,2024-06-08 04:07:21,
spania primitiva,RO,Romania,Romanian,La Primitiva (Event),true,false,false,true,false,false,Video preview,700,0,0.39,0,,,,16,,Lost,,https://www.supercazino.ro/loto-spania/,,,2024-06-25 22:45:33,
nr polonia 20 80,RO,Romania,Romanian,Centrul de Recuperare Nr. Polonia 20-80 (Location),false,true,false,true,false,false,"Video preview, Image pack",400,1,,0,,,,50,,Lost,,https://www.supercazino.ro/loto-polonia/,,,2024-06-16 11:13:19,
meciuri live tv,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,100,41,,0,,,,45,,Lost,,https://www.supercazino.ro/blog/case-pariuri-meciuri-live/,,,2024-06-13 23:19:14,
polonia multi 20/80 live,RO,Romania,English,"Polonia Multi 20/80 (Event), 20/80 (Event)",true,false,false,true,false,false,"Video preview, Image pack",100,4,0.26,0,,,,44,,Lost,,https://www.supercazino.ro/loto-polonia/,,,2024-06-23 06:23:29,
loto polonia 20 80 rezultate,RO,Romania,Romanian,Loto Polonia 20/80 (Event),true,false,false,true,false,false,"Sitelinks, Image pack",100,1,0.24,0,,,,44,,Lost,,https://www.supercazino.ro/loto-polonia/,,,2024-06-19 16:07:34,
verificarea bilet,RO,Romania,Romanian,,false,false,false,true,false,false,"Sitelinks, Video preview, Image pack",150,1,0.65,0,,,,46,,Lost,,https://www.supercazino.ro/blog/verificare-bilet-player/,,,2024-06-20 16:35:35,
loto irlanda 6/47,RO,Romania,Romanian,Irish Lotto 6/47 (Event),true,false,false,true,false,false,Image pack,150,0,1.08,0,,,,13,,Lost,,https://www.supercazino.ro/loto-irlanda/,,,2024-06-20 18:45:26,
loteria polonia,RO,Romania,Romanian,"Loteria (Event), Polonia Lottery (Event)",true,false,false,true,false,false,"Video preview, Image pack",250,3,1.85,0,,,,48,,Lost,,https://www.supercazino.ro/loto-polonia/,,,2024-06-07 07:18:28,
casa pariurilor apk,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,false,true,true,,250,31,1.76,0,0,0,,33,13,20,,https://www.supercazino.ro/blog/casa-pariurilor-mobile/,,https://www.supercazino.ro/blog/casa-pariurilor-mobile/,2024-06-24 09:30:10,2026-06-21 21:29:15
italia 10 e,RO,Romania,Romanian,Italia Keno 10E (Event),true,false,false,true,false,false,"Thumbnail, Image pack, Video preview",90,0,,0,,,,42,,Lost,Image pack,https://www.supercazino.ro/loto-italia/,,,2024-06-19 21:09:36,
rezultate loto polonia keno,RO,Romania,Romanian,"Polonia Keno (Event), Keno (Event)",true,false,false,true,false,false,"Image pack, Video preview",150,0,,0,,,,47,,Lost,,https://www.supercazino.ro/loto-polonia/,,,2024-06-18 19:28:23,
jocuri pacanele demo,RO,Romania,Romanian,,false,false,false,true,false,false,"Image pack, Video preview",90,28,0.48,0,,,,44,,Lost,,https://www.supercazino.ro/jocuri/sloturi-clasice/,,,2024-05-27 08:20:35,
austria loto,RO,Romania,Romanian,"Austria Lotto (Event), Austria (Location)",true,false,false,true,false,false,,100,0,,0,,,,45,,Lost,,https://www.supercazino.ro/loto-austria/,,,2024-06-23 23:02:25,
numerele extrase la loto polonia,RO,Romania,Romanian,Loto Polonia (Event),true,false,false,true,false,false,"Sitelinks, Image pack, Video preview",150,1,0.30,0,,,,46,,Lost,,https://www.supercazino.ro/loto-polonia/,,,2024-06-11 17:56:59,
pariu superbet,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,true,true,"Knowledge panel, Video preview, Image pack",100,8,0.98,0,,,,45,,Lost,,https://www.supercazino.ro/blog/superbet-esports/,,,2024-06-23 09:55:35,
mahjong joc,RO,Romania,Romanian,Mahjong (Product),false,false,false,true,false,false,"Image pack, Video preview",150,11,0.12,0,,,,46,,Lost,,https://www.supercazino.ro/blog/reguli-mahjong/,,,2024-06-13 15:31:20,
loto 20 90,RO,Romania,Romanian,Italy Keno 10E 20/90 (Event),true,false,false,true,false,false,"Image pack, Video preview",150,0,,0,,,,41,,Lost,Image pack,https://www.supercazino.ro/loto-italia/,,,2024-06-20 02:16:08,
loto polonia arhivă,RO,Romania,Romanian,Loto Polonia (Event),true,false,false,true,false,false,,100,1,0.25,0,,,,45,,Lost,,https://www.supercazino.ro/loto-polonia/,,,2024-06-20 10:04:52,
polonia multi multi 1,RO,Romania,Romanian,Polonia Multi Multi 1 (Event),true,false,false,true,false,false,"Image pack, Video preview",250,0,,0,,,,49,,Lost,,https://www.supercazino.ro/loto-polonia/,,,2024-06-16 21:04:51,
numere grecia,RO,Romania,Romanian,Greece (Location),false,false,false,true,false,false,"Sitelinks, Image pack, Video preview",100,2,0.23,0,,,,45,,Lost,,https://www.supercazino.ro/kino-grecia/,,,2024-06-09 09:18:36,
superbet bingo,RO,Romania,English,Superbet (Organization),true,false,false,true,false,false,Video preview,250,0,1.59,0,,,,49,,Lost,,https://www.supercazino.ro/,,,2024-06-27 21:08:25,
backgammon live joc de table,RO,Romania,Romanian,Backgammon (Product),false,false,false,true,false,false,"Knowledge panel, Video preview",100,0,,0,,,,45,,Lost,,https://www.supercazino.ro/blog/table-pe-bani-netbet/,,,2024-06-11 04:14:04,
vlad.cazino,RO,Romania,,Vlad Cazino (Organization),true,false,true,true,false,false,"Sitelinks, Bottom ads, Paid sitelinks",150,28,,0,0,0,,14,5,9,,https://www.supercazino.ro/vlad-cazino/,,https://www.supercazino.ro/vlad-cazino/,2024-06-13 07:30:38,2026-06-15 02:20:53
solitaire gratis clasic,RO,Romania,Romanian,Solitaire (Work),false,false,false,false,false,false,Video preview,150,7,0.05,0,,,,31,,Lost,,https://www.supercazino.ro/blog/reguli-solitaire/,,,2024-05-26 11:38:58,
jocuri fortuna,RO,Romania,Romanian,Fortuna.ro (Organization),true,false,false,true,true,false,"Sitelinks, Knowledge panel, Image pack, Video preview",100,4,0.71,0,,,,45,,Lost,,https://www.supercazino.ro/fortuna-casino/,,,2024-06-13 19:59:54,
strategii ruleta,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,80,0,0.80,0,,,,45,,Lost,,https://www.supercazino.ro/blog/strategii-ruleta-sistemul-martingale/,,,2024-06-08 22:14:50,
powebet,RO,Romania,Romanian,Powerbet (Organization),true,false,false,true,true,false,,150,62,0.93,,0,,,,5,New,,,,https://www.supercazino.ro/blog/inregistrare-powerbet/,,2026-06-21 06:41:25
polonia keno 20 80,RO,Romania,Romanian,Polonia Keno 20/80 (Event),true,false,false,true,false,false,"Image pack, Video preview",150,1,0.69,0,,,,46,,Lost,,https://www.supercazino.ro/loto-polonia/,,,2024-06-19 15:03:37,
italia wfl classico 10/20,RO,Romania,English,Italia Win for Life Classico 10/20 (Event),true,false,false,true,false,false,Image pack,1200,0,0.31,0,,,,48,,Lost,Image pack,https://www.supercazino.ro/loto-italia/,,,2024-06-23 11:14:55,
super pariuri superbet,RO,Romania,Romanian,"Superbet (Organization), SuperPariuri (Product)",true,false,false,true,false,false,"Video preview, People also ask, Image pack",80,0,0.70,0,,,,44,,Lost,,https://www.supercazino.ro/blog/pariu-sansa-superbet/,,,2024-06-22 18:53:14,
magic pot,RO,Romania,English,Magic Pot (Product),true,false,false,true,true,false,"Sitelinks, Video preview",150,0,1.53,0,,,,47,,Lost,,https://www.supercazino.ro/blog/bonus-fara-depunere-magic-jackpot/,,,2024-06-27 02:30:40,
fortuna demo,RO,Romania,English,Fortuna Casino (Organization),true,false,false,true,false,false,"Sitelinks, Video preview, Image pack",300,23,0.12,0,,,,50,,Lost,,https://www.supercazino.ro/fortuna-casino/,,,2024-06-27 18:05:52,
pacanele vip.ro,RO,Romania,Romanian,Pacanele VIP (Organization),true,false,true,true,true,false,"Top ads, Paid sitelinks, Video preview, Image pack, Bottom ads",80,0,2.18,0,,,,44,,Lost,,https://www.supercazino.ro/,,,2024-06-24 09:41:38,
card las vegas,RO,Romania,English,Las Vegas (Location),false,true,false,true,true,false,Video preview,300,0,1.85,0,,,,50,,Lost,,https://www.supercazino.ro/blog/depunere-las-vegas-retragere/,,,2024-06-13 06:00:16,
pricess casino,RO,Romania,Romanian,Princess Casino (Organization),true,false,true,true,true,true,"Sitelinks, Knowledge panel, Thumbnail, Video preview, Image pack, Bottom ads, Paid sitelinks",90,4,1.26,0,,,,45,,Lost,,https://www.supercazino.ro/blog/ghid-inregistrare-princess-casino/,,,2024-06-08 21:25:25,
pacanele admiral,RO,Romania,Romanian,"AdmiralBet (Organization), Pacanele (Product)",true,false,false,true,true,false,"Sitelinks, Image pack, Video preview",100,4,1.92,0,,,,47,,Lost,,https://www.supercazino.ro/bonus-casino/,,,2024-06-16 05:05:44,
loto italia 5 90,RO,Romania,Romanian,Loto Italia 5/90 (Event),true,false,false,true,false,false,,100,0,0.39,0,,,,46,,Lost,,https://www.supercazino.ro/loto-italia/,,,2024-06-18 03:21:10,
numere extrase loto polonia,RO,Romania,Romanian,Loto Polonia (Event),true,false,false,true,false,false,"Sitelinks, Image pack, Video preview",100,1,,0,,,,45,,Lost,,https://www.supercazino.ro/loto-polonia/,,,2024-06-19 10:26:31,
loto austria 6 din 45 rezultate,RO,Romania,Romanian,Austria 6/45 (Event),true,false,false,true,false,false,,200,2,,0,,,,48,,Lost,,https://www.supercazino.ro/loto-austria/,,,2024-06-25 12:54:29,
pariu sansa superbet,RO,Romania,Romanian,"Superbet (Organization), Pariu Sansa (Event)",true,false,false,true,false,false,,300,55,1.91,0,0,0,,10,7,3,,https://www.supercazino.ro/blog/pariu-sansa-superbet/,,https://www.supercazino.ro/blog/pariu-sansa-superbet/,2024-06-24 00:48:32,2026-05-20 11:04:00
fortuna casa de pariuri,RO,Romania,Romanian,Fortuna (Organization),true,false,false,true,true,false,"Sitelinks, Thumbnail, Video preview",80,4,1.16,0,,,,44,,Lost,,https://www.supercazino.ro/blog/fortuna-pariuri-sport/,,,2024-06-07 17:06:12,
top case de pariuri,RO,Romania,Romanian,,false,false,false,true,true,false,Image pack,150,45,6.43,0,,,,47,,Lost,,https://www.supercazino.ro/pariuri-sportive/,,,2024-06-08 18:38:22,
loto 6 din 49 germania azi,RO,Romania,Romanian,"Lotto 6/49 (Event), Germany (Location)",true,false,false,true,false,false,Image pack,300,1,0.32,0,,,,50,,Lost,,https://www.supercazino.ro/loto-germania/,,,2024-06-15 00:30:29,
greci keno,RO,Romania,Romanian,Grecia Keno (Event),true,false,false,true,false,false,"Image pack, Video preview",100,4,,0,,,,46,,Lost,,https://www.supercazino.ro/kino-grecia/,,,2024-06-20 02:59:06,
conturi de free fire gratis,RO,Romania,Romanian,Free Fire accounts (Product),true,false,false,true,false,false,,100,0,0.03,0,,,,46,,Lost,,https://www.supercazino.ro/bonus-casino/,,,2024-06-23 03:45:59,
italia enalotto rezultate,RO,Romania,Romanian,"SuperEnalotto (Event), Italy (Location)",true,false,false,true,false,false,Image pack,100,3,,0,,,,46,,Lost,,https://www.supercazino.ro/loto-italia/,,,2024-06-17 03:41:52,
bani reali din jocuri,RO,Romania,Romanian,,false,false,false,true,true,false,"Video preview, Image pack",150,0,0.09,0,,,,47,,Lost,,https://www.supercazino.ro/bani-reali/,,,2024-06-26 05:05:19,
pacanele online free,RO,Romania,Romanian,,false,false,false,false,false,false,Video preview,100,28,0.34,0,,,,47,,Lost,,https://www.supercazino.ro/jocuri/pacanele-gratis/,,,2024-06-20 09:49:32,
