Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous position kind,Previous URL,Current position kind,Current URL,Previous date,Current date
agentie superbet,RO,Romania,Romanian,"Superbet (Organization), Superbet agency (Location)",true,false,false,true,false,false,"Local pack, Sitelinks, Thumbnail, Video preview, Image pack",100,0,0.65,0,,,,41,,Lost,,https://legalbet.ro/scoala-pariurilor/primul-pariu-la-superbet/,,,2024-06-19 18:18:37,
win for life superbet,RO,Romania,English,"Superbet (Organization), Win for Life (Event)",true,false,false,true,false,false,"Image pack, Video preview",90,0,0.20,0,,,,38,,Lost,,https://legalbet.ro/alegerea-editorului/loteria-win-for-life-1020-te-asteapta-cu-extrageri/,,,2024-06-09 09:36:31,
pacanele gratis 77777,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,500,66,0.47,,0,,,,49,New,,,,https://legalbet.ro/cazinouri/,,2026-06-10 23:07:29
maxbet bonus,RO,Romania,English,MaxBet (Organization),true,false,false,true,true,false,"Top ads, Paid sitelinks, Image pack, Bottom ads",600,2,1.66,0,,,,45,,Lost,,https://legalbet.ro/case-de-pariuri/maxbet/,,,2024-06-24 17:12:35,
superbet orar,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Local pack, Image pack, Video preview",90,0,0.87,0,,,,40,,Lost,,https://legalbet.ro/alegerea-editorului/program-sarbatori-superbet/,,,2024-06-22 06:09:22,
pariuri polonia,RO,Romania,Romanian,Polonia Multi (Event),true,false,false,true,true,true,"Thumbnail, Video preview, Image pack",200,1,0.27,0,,,,42,,Lost,,https://legalbet.ro/centrul-de-pariere/poland-estonia-21-03-2024-1/,,,2024-06-09 22:58:58,
fortuna bet.ro,RO,Romania,Romanian,Fortuna (Organization),true,false,true,true,true,false,"Sitelinks, Image pack, Video preview",100,4,0.43,0,,,,4,,Lost,,https://legalbet.ro/case-de-pariuri/fortuna/,,,2024-06-09 03:22:10,
rezultate fotbal champions league,RO,Romania,Romanian,UEFA Champions League (Event),true,false,false,true,false,false,"Image pack, Video preview",150,5,,0,,,,41,,Lost,,https://legalbet.ro/centrul-de-pariere/turnee/champions-league/,,,2024-06-09 02:37:44,
mozzart casino bonus,RO,Romania,English,Mozzart Casino (Organization),true,false,false,true,true,false,"Video preview, Image pack, Bottom ads, Paid sitelinks",100,2,0.44,0,,,,40,,Lost,,https://legalbet.ro/bonus/sets/mozzart-bet/,,,2024-06-13 00:14:21,
casa pariurilor cod promotional,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,true,false,"Image pack, Video preview, Bottom ads, Paid sitelinks",100,0,1.70,0,,,,40,,Lost,,https://legalbet.ro/bonus/casa-pariurilor-bonus-rotiri-gratuite/,,,2024-06-21 20:04:12,
program liga i,RO,Romania,Romanian,Liga I (Event),true,false,false,true,false,false,"Video preview, Image pack",80,22,,0,,,,37,,Lost,,https://legalbet.ro/centrul-de-pariere/turnee/liga-i/,,,2024-06-12 23:58:58,
unibet online,RO,Romania,English,Unibet (Organization),true,false,false,true,true,false,"Sitelinks, Image pack, Video preview",150,28,1.02,0,,,,41,,Lost,,https://legalbet.ro/feedback/unibet/,,,2024-06-17 13:24:05,
franța vs,RO,Romania,Romanian,France (Location),false,false,false,true,false,false,"Video preview, Image pack",100,1,,0,,,,40,,Lost,,https://legalbet.ro/alegerea-editorului/franta-vs-irlanda-statistici-cote-si-pronosticuri/,,,2024-06-13 13:46:50,
elite slots 101 rotiri,RO,Romania,Romanian,"Elite Slots (Organization), 101 Free Spins (Event)",true,false,false,true,true,true,"Sitelinks, Image pack, Bottom ads, Paid sitelinks",90,0,0.69,0,,,,42,,Lost,,https://legalbet.ro/alegerea-editorului/spania-vs-italia-cote-la-pariuri-predictii-si/,,,2024-06-19 08:52:02,
ce inseamna 12 la pariuri,RO,Romania,Romanian,,false,false,false,true,false,false,"Featured snippet, Thumbnail, People also ask, Image pack",100,0,0.33,0,,,,40,,Lost,,https://legalbet.ro/scoala-pariurilor/pariuri-1x2/,,,2024-06-18 23:12:09,
cat tine un meci de baschet,RO,Romania,Romanian,,false,false,false,true,false,false,"Featured snippet, People also ask, Image pack, Video preview",100,0,,0,,,,40,,Lost,,https://legalbet.ro/centrul-de-pariere/astazi/,,,2024-06-02 04:33:51,
dinamo vs botosani,RO,Romania,Romanian,"Dinamo Bucuresti (Organization), Botosani (Location)",true,true,false,true,false,false,"Video preview, Image pack",150,0,,0,,,,41,,Lost,,https://legalbet.ro/centrul-de-pariere/botosani-dinamo-bucuresti-27-04-2024/,,,2024-06-25 17:36:57,
unde să urmăresc cfr cluj vs fcsb,RO,Romania,Romanian,CFR Cluj vs FCSB (Event),false,false,false,true,false,false,"Videos, Image pack",150,2,,0,,,,41,,Lost,,https://legalbet.ro/centrul-de-pariere/astazi/,,,2024-06-18 12:18:14,
superbet suport,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,false,false,Image pack,500,2,,0,,,,48,,Lost,,https://legalbet.ro/complaints/superbet/,,,2024-06-25 19:04:04,
cat a fost scorul la meciul de aseara,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,150,22,0.22,0,,,,42,,Lost,,https://legalbet.ro/centrul-de-pariere/astazi/,,,2024-06-26 18:40:30,
retur anna cori,RO,Romania,Romanian,Anna Cori (Organization),true,false,false,true,false,false,"Thumbnail, Image pack",150,0,0.23,0,,,,41,,Lost,,https://legalbet.ro/ponturi/iga-swiatek-vs-marketa-vondrousova-pronosticuri-tenis-french-open-04062024-marian/,,,2024-06-11 18:45:14,
nr tel superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Local pack, Image pack, Video preview",100,0,0.85,0,,,,41,,Lost,,https://legalbet.ro/feedback/superbet/,,,2024-06-14 18:28:04,
pe ce post joaca romania azi,RO,Romania,Romanian,Romania (Location),false,false,false,true,false,false,Image pack,150,3,,0,,,,42,,Lost,,https://legalbet.ro/centrul-de-pariere/astazi/,,,2024-06-14 02:41:30,
casino online free spins,RO,Romania,English,,false,false,false,true,true,false,"Bottom ads, Paid sitelinks",100,22,5.78,0,,,,40,,Lost,,https://legalbet.ro/cazinouri/rotiri-gratuite/,,,2024-06-11 03:40:21,
betano pariuri,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,"Sitelinks, Video preview, Image pack",1900,15,1.72,0,,,,15,,Lost,,https://legalbet.ro/case-de-pariuri/betano/,,,2024-06-22 07:58:20,
casino vlad,RO,Romania,Romanian,Vlad Cazino (Organization),true,false,false,true,true,false,"Sitelinks, Video preview, Image pack",80,4,2.24,0,,,,39,,Lost,,https://legalbet.ro/cazinouri/vlad-cazino/,,,2024-06-16 10:47:41,
bonus mr bit,RO,Romania,English,MrBit (Organization),true,false,false,true,true,false,Image pack,150,1,1.46,0,,,,41,,Lost,,https://legalbet.ro/cazinouri/mr-bit-casino/,,,2024-06-07 00:34:01,
betano casino online,RO,Romania,English,Betano (Organization),true,false,true,true,true,true,"Sitelinks, Video preview",250,2,1.68,0,,,,44,,Lost,,https://legalbet.ro/feedback/betano/,,,2024-06-11 09:52:30,
meciuri din al-hilal,RO,Romania,Romanian,Al-Hilal (Organization),true,false,false,true,false,false,"Video preview, Image pack",150,0,,0,,,,41,,Lost,,https://legalbet.ro/centrul-de-pariere/al-hilal-al-tai-23-05-2024/,,,2024-06-26 05:26:48,
bonus de ziua ta superbet,RO,Romania,Romanian,"Superbet (Organization), Birthday Bonus (Event)",true,false,false,true,true,false,Image pack,250,0,0.77,0,,,,46,,Lost,,https://legalbet.ro/centrul-de-pariere/belarus-israel-11-06-2024/,,,2024-06-10 04:31:27,
franța liga 1 clasament,RO,Romania,Romanian,"Ligue 1 (Event), France (Location)",true,false,false,true,false,false,Image pack,100,1,,0,,,,40,,Lost,,https://legalbet.ro/centrul-de-pariere/turnee/ligue-1/,,,2024-06-18 04:30:47,
anglia efl cup,RO,Romania,Romanian,"EFL Cup (Event), England (Location)",true,false,false,true,false,false,"Knowledge panel, Image pack, Video preview",100,0,,0,,,,41,,Lost,,https://legalbet.ro/centrul-de-pariere/turnee/league-cup/,,,2024-06-09 00:24:29,
vlad cazino.ro,RO,Romania,Romanian,"Vlad Cazino.ro (Organization), cazino.ro (Organization)",true,false,false,true,true,false,"Sitelinks, Video preview",450,10,1.11,0,,,,47,,Lost,,https://legalbet.ro/cazinouri/vlad-cazino/,,,2024-06-25 07:58:13,
meci craiova rapid,RO,Romania,Romanian,"Rapid București (Organization), Craiova (Location)",true,true,false,true,false,false,"Video preview, Image pack",150,2,0.16,0,,,,42,,Lost,,https://legalbet.ro/centrul-de-pariere/rapid-bucuresti-universitatea-craiova-20-05-2023/,,,2024-06-14 07:36:53,
betano.ro casino,RO,Romania,Romanian,Betano.ro (Organization),true,false,true,true,true,true,"Top ads, Paid sitelinks, Sitelinks, Video preview, Image pack",200,12,1.78,0,,,,43,,Lost,,https://legalbet.ro/cazinouri/betano/,,,2024-06-24 10:03:34,
real madrid – barcelone,RO,Romania,French,"Real Madrid (Organization), FC Barcelona (Organization)",true,false,false,true,false,false,Video preview,90,2,,0,,,,40,,Lost,,https://legalbet.ro/centrul-de-pariere/real-madrid-barcelona-14-01-2024/,,,2024-06-08 21:56:54,
superbet non stop,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,"Featured snippet, Thumbnail, Video preview, Image pack",200,0,,0,,,,43,,Lost,,https://legalbet.ro/feedback/superbet/,,,2024-06-23 11:24:15,
getafe - valencia,RO,Romania,Romanian,"Getafe (Organization), Valencia (Organization)",true,false,false,true,false,false,"Video preview, Thumbnail, Image pack",200,0,,0,,,,43,,Lost,,https://legalbet.ro/centrul-de-pariere/getafe-valencia-08-12-2023/,,,2024-06-15 02:38:16,
barcelona sc,RO,Romania,Romanian,Barcelona Sporting Club (Organization),true,false,false,true,false,false,"Video preview, Knowledge panel",150,1,,0,,,,38,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/barcelona-sc-guayaquil/,,,2024-06-20 07:39:33,
paysafecard 50 lei,RO,Romania,Romanian,PaysafeCard (Product),true,false,false,false,true,true,"Thumbnail, Image pack, Video preview",90,0,0.20,0,,,,38,,Lost,,https://legalbet.ro/case-de-pariuri/sets/paysafecard/,,,2024-06-08 02:05:08,
fcsb u cluj live,RO,Romania,Romanian,"FCSB (Organization), CFR Cluj (Organization)",true,false,false,true,false,false,"Video preview, Image pack",90,0,0.14,0,,,,40,,Lost,,https://legalbet.ro/centrul-de-pariere/universitatea-cluj-fcsb-17-02-2024/,,,2024-06-24 04:14:16,
cand joaca sorana cîrstea,RO,Romania,Romanian,Sorana Cîrstea (Person),false,false,false,true,false,false,"Image pack, Video preview",150,2,,0,,,,42,,Lost,,https://legalbet.ro/alegerea-editorului/us-open-2023-la-ce-ore-joaca-romancele-in-primul-tur/,,,2024-06-23 20:58:10,
liga1 program,RO,Romania,Romanian,Liga 1 (Event),true,false,false,true,false,false,"Video preview, Image pack",150,27,0.04,0,,,,40,,Lost,,https://legalbet.ro/centrul-de-pariere/turnee/liga-i/,,,2024-06-14 17:24:01,
olanda u21,RO,Romania,Romanian,Netherlands U21 (Organization),false,false,false,true,false,false,"Knowledge panel, Video preview, Image pack",200,0,,0,,,,43,,Lost,,https://legalbet.ro/ponturi/belgia-u21-olanda-u21-ponturi-la-pariuri-euro-u21-cristian-mihala/,,,2024-06-07 00:52:17,
liste uta arad vs fc hermannstadt,RO,Romania,Romanian,"UTA Arad (Organization), FC Hermannstadt (Organization)",true,false,false,true,false,false,"Video preview, Image pack",90,0,,0,,,,40,,Lost,,https://legalbet.ro/centrul-de-pariere/uta-arad-farul-16-12-2023/,,,2024-06-26 09:29:21,
rezultate total bet,RO,Romania,Romanian,TotalBet (Organization),true,false,false,true,false,false,,90,0,0.79,0,,,,40,,Lost,,https://legalbet.ro/scoala-pariurilor/recenzia-casei-de-pariuri-totalbet/,,,2024-06-14 23:32:49,
casa pariurilor bistrita,RO,Romania,Romanian,"Casa Pariurilor (Organization), Bistrita (Location)",true,true,false,true,false,false,"Local pack, Sitelinks, Image pack, Video preview",90,38,1.56,0,,,,41,,Lost,,https://legalbet.ro/scoala-pariurilor/primul-pariu-la-casa-pariurilor/,,,2024-06-21 21:48:05,
etapa viitoare liga 1,RO,Romania,Romanian,Liga 1 (Event),true,false,false,true,false,false,"Video preview, Image pack",600,12,0.17,0,,,,49,,Lost,,https://legalbet.ro/centrul-de-pariere/astazi/,,,2024-06-27 20:15:46,
cod promotie 888 casino,RO,Romania,Romanian,888 Casino (Organization),true,false,false,true,true,true,"Video preview, Image pack",150,2,1.10,0,,,,43,,Lost,,https://legalbet.ro/bonus/sets/888-casino-fara-depunere/,,,2024-06-18 01:37:58,
program liga 1 azi,RO,Romania,Romanian,Liga 1 (Event),true,false,false,true,false,false,"Video preview, Image pack",90,14,,0,,,,40,,Lost,,https://legalbet.ro/centrul-de-pariere/turnee/liga-i/,,,2024-06-27 11:40:31,
meciuri liga 1 live,RO,Romania,Romanian,Liga 1 (Event),true,false,false,true,false,false,Video preview,150,29,0.20,0,,,,43,,Lost,,https://legalbet.ro/centrul-de-pariere/astazi/,,,2024-06-27 04:38:38,
case spania,RO,Romania,Romanian,Spain (Location),false,false,false,true,true,false,"Thumbnail, Video preview",150,0,0.05,0,,,,42,,Lost,,https://legalbet.ro/alegerea-editorului/prezentarea-loturilor-euro-2024-spania/,,,2024-06-12 04:22:19,
pariuri live fotbal,RO,Romania,Romanian,,false,false,false,false,true,true,"Top stories, Thumbnail, Image pack, Video preview",80,43,1.54,0,,,,40,,Lost,Top stories,https://legalbet.ro/alegerea-editorului/danemarca-anglia-ponturi-cote-pariuri-euro-2024/,,,2024-06-18 15:15:06,
scor corect,RO,Romania,Romanian,,false,false,false,true,false,false,,200,17,0.43,0,0,0,,11,5,6,,https://legalbet.ro/scoala-pariurilor/pariuri-scor-corect-fotbal/,,https://legalbet.ro/scoala-pariurilor/pariuri-scor-corect-fotbal/,2024-06-23 13:18:50,2026-06-18 04:46:38
cum sa faci banii,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,80,0,0.12,0,,,,41,,Lost,,https://legalbet.ro/scoala-pariurilor/cum-sa-faci-bani-online-din-pariuri-sportive/,,,2024-06-24 02:09:36,
clasament liga 1 franța,RO,Romania,Romanian,"Ligue 1 (Event), France (Location)",true,false,false,true,false,false,"Image pack, Video preview",150,1,,0,,,,42,,Lost,,https://legalbet.ro/centrul-de-pariere/turnee/ligue-1/,,,2024-06-21 09:56:17,
oferta pariuri sportive superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,"Sitelinks, Image pack",150,3,0.47,0,,,,43,,Lost,,https://legalbet.ro/centrul-de-pariere/maine/,,,2024-06-18 20:51:15,
la ce ora joaca dinamo azi,RO,Romania,Romanian,Dinamo București (Organization),true,false,false,true,false,false,"Image pack, Video preview",600,11,0.28,0,,,,49,,Lost,,https://legalbet.ro/centrul-de-pariere/ocelul-dinamo-bucuresti-06-04-2024/,,,2024-06-23 09:46:32,
nr contact superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Image pack, Video preview",150,0,1.31,0,,,,43,,Lost,,https://legalbet.ro/feedback/superbet/,,,2024-06-09 11:40:46,
program la liga,RO,Romania,Romanian,La Liga (Event),true,false,false,true,false,false,"Video preview, Image pack",80,11,0.42,0,,,,35,,Lost,,https://legalbet.ro/centrul-de-pariere/turnee/la-liga/,,,2024-06-15 17:14:14,
winbet bonus fara depunere,RO,Romania,Romanian,Winbet (Organization),true,false,false,true,true,false,,800,54,0.84,,0,,,,50,New,,,,https://legalbet.ro/bonus/sets/bonus-winbet/,,2026-06-09 22:13:55
gest bets,RO,Romania,Romanian,GetsBet (Organization),true,false,false,true,true,false,"Sitelinks, Video preview, Image pack",400,2,1.01,0,,,,47,,Lost,,https://legalbet.ro/feedback/gets-bet/,,,2024-06-25 12:31:44,
casino unibet,RO,Romania,English,Unibet (Organization),true,false,true,true,true,true,"Sitelinks, Image pack, Video preview",200,49,0.28,0,,,,44,,Lost,,https://legalbet.ro/feedback/unibet/,,,2024-06-12 04:24:49,
www.total bet.ro,RO,Romania,Romanian,TotalBet (Organization),true,false,true,false,false,false,Sitelinks,300,65,1.00,0,0,0,,5,4,1,,https://legalbet.ro/scoala-pariurilor/total-bet/,,https://legalbet.ro/scoala-pariurilor/recenzia-casei-de-pariuri-totalbet/,2024-06-26 21:38:29,2026-06-09 12:30:08
super avancronica,RO,Romania,Romanian,Super Avancronica (Event),true,false,false,true,false,false,"Thumbnail, Video preview",150,6,,0,,,,43,,Lost,,https://legalbet.ro/expert/nicu/,,,2024-06-19 03:14:43,
casa pariurilor sportive,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,true,false,Sitelinks,350,33,1.22,0,0,0,,17,6,11,,https://legalbet.ro/feedback/casa-pariurilor/,,https://legalbet.ro/feedback/casa-pariurilor/,2024-06-15 03:40:53,2026-05-24 10:23:45
rapid vs cfr cluj,RO,Romania,Romanian,"Rapid București (Organization), CFR Cluj (Organization)",true,false,false,true,false,false,"Video preview, Image pack",100,0,0.64,0,,,,41,,Lost,,https://legalbet.ro/centrul-de-pariere/rapid-bucuresti-cfr-kluj-06-04-2024/,,,2024-06-27 01:55:19,
superliga româniei la fotbal,RO,Romania,Romanian,Romanian Superliga (Event),true,false,false,true,false,false,"Image pack, Video preview",150,31,,0,,,,43,,Lost,,https://legalbet.ro/centrul-de-pariere/turnee/liga-i/,,,2024-06-20 03:52:57,
conti casino bonus,RO,Romania,English,Conti Casino (Organization),true,false,false,true,true,false,"Image pack, Video preview",150,0,0.50,0,,,,44,,Lost,,https://legalbet.ro/bonus/sets/conti-fara-depunere/,,,2024-06-16 20:31:46,
slovacia keno 20/80,RO,Romania,Romanian,Slovacia Keno 20/80 (Event),true,false,false,true,false,false,,700,0,0.17,,0,,,,50,New,,,,https://legalbet.ro/alegerea-editorului/descopera-cea-mai-complexa-oferta-de-loterii-2/,,2026-06-03 10:34:31
sepsi vs,RO,Romania,Romanian,Sepsi OSK (Organization),true,false,false,true,false,false,Video preview,80,6,,0,,,,41,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/sepsi-osk-sfantu-gheorghe/,,,2024-06-08 14:34:47,
statistici arsenal fc vs man city,RO,Romania,Romanian,"Arsenal FC (Organization), Manchester City (Organization)",true,false,false,true,false,false,"Videos, Image pack",150,0,,0,,,,43,,Lost,,https://legalbet.ro/alegerea-editorului/manchester-city-real-madrid-ponturi-si-cote-la-pariuri/,,,2024-06-16 06:32:41,
spania italia,RO,Romania,Romanian,"Spain (Location), Italy (Location)",false,false,false,true,false,false,"Top stories, Thumbnail, Video preview, Image pack",90,0,0.02,0,,,,37,,Lost,,https://legalbet.ro/centrul-de-pariere/spain-italy-20-06-2024-1/,,,2024-06-23 09:51:05,
m.efortuna,RO,Romania,,m.efortuna (Organization),true,false,true,false,true,true,"Sitelinks, Video preview, Image pack",350,4,0.01,0,,,,5,,Lost,,https://legalbet.ro/complaints/fortuna/,,,2024-06-27 23:37:40,
fotbal u cluj rapid,RO,Romania,Romanian,"FC Universitatea Cluj (Organization), FC Rapid București (Organization)",true,false,false,true,false,false,"Video preview, Image pack",100,0,3.70,0,,,,42,,Lost,,https://legalbet.ro/centrul-de-pariere/rapid-bucuresti-universitatea-cluj-25-11-2023/,,,2024-06-10 07:50:53,
calendar craciun casino,RO,Romania,Romanian,,false,false,false,true,true,false,,90,0,,0,,,,41,,Lost,,https://legalbet.ro/bonus/betano-cazino-cadouri-zilnice-pn-la-crciun-i-alte-premii-uriase/,,,2024-06-19 21:17:34,
fotbal superliga românia,RO,Romania,Romanian,"Superliga (Event), Romania (Location)",true,false,false,true,false,false,"Video preview, Image pack, Knowledge panel",150,31,0.89,0,,,,43,,Lost,,https://legalbet.ro/centrul-de-pariere/turnee/liga-i/,,,2024-06-17 06:57:36,
bet romania,RO,Romania,English,"BET (Romanian stock market index) (Work), Romania (Location)",true,true,false,true,true,true,"Image pack, Bottom ads, Paid sitelinks",150,69,3.89,0,,,,44,,Lost,,https://legalbet.ro/,,,2024-06-09 10:06:31,
dinamo kiev,RO,Romania,Romanian,FC Dinamo Kiev (Organization),true,false,false,true,false,false,"Video preview, Knowledge panel",350,30,2.76,0,,,,41,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/dynamo-kyiv/,,,2024-06-23 04:40:23,
cfr scor,RO,Romania,Romanian,CFR Cluj (Organization),true,false,false,true,false,false,"Knowledge panel, Video preview",150,2,,0,,,,43,,Lost,,https://legalbet.ro/centrul-de-pariere/rapid-bucuresti-cfr-kluj-06-04-2024/,,,2024-06-27 21:52:44,
inter atletico,RO,Romania,Romanian,"Inter (Organization), Atlético Madrid (Organization)",true,false,false,true,false,false,"Video preview, Image pack",150,5,,0,,,,43,,Lost,,https://legalbet.ro/centrul-de-pariere/atletico-madrid-inter-13-03-2024/,,,2024-06-16 12:38:04,
mozzart romania,RO,Romania,Romanian,"Mozzart (Organization), Romania (Location)",true,false,false,true,true,false,"Sitelinks, Video preview, Image pack",150,0,0.65,0,,,,44,,Lost,,https://legalbet.ro/feedback/mozzart/,,,2024-06-14 02:09:10,
liverpool scor,RO,Romania,English,Liverpool (Organization),true,false,false,true,false,false,"Image pack, Video preview",90,2,,0,,,,41,,Lost,,https://legalbet.ro/centrul-de-pariere/liverpool-aston-villa-03-09-2023/,,,2024-06-22 14:28:38,
fcsb - dinamo,RO,Romania,Romanian,"FCSB (Organization), Dinamo (Organization)",true,false,false,true,false,false,"Video preview, Image pack",100,1,,0,,,,40,,Lost,,https://legalbet.ro/centrul-de-pariere/fcsb-dinamo-bucuresti-22-07-2023/,,,2024-06-22 03:55:25,
pokerstars sports,RO,Romania,English,PokerStars Sports (Organization),true,false,false,true,true,false,"Sitelinks, Image pack, Video preview",90,0,1.78,0,,,,41,,Lost,,https://legalbet.ro/case-de-pariuri/betstars/,,,2024-06-19 02:16:42,
rapid uta,RO,Romania,Romanian,"Rapid București (Organization), UTA Arad (Organization)",true,false,false,true,false,false,Video preview,200,0,,0,,,,42,,Lost,,https://legalbet.ro/centrul-de-pariere/rapid-bucuresti-uta-arad-28-02-2024/,,,2024-06-27 20:20:35,
uta arad vs fcsb lineups,RO,Romania,English,"UTA Arad (Organization), FCSB (Organization)",true,false,false,true,false,false,"Video preview, Image pack",100,0,,0,,,,42,,Lost,,https://legalbet.ro/centrul-de-pariere/fcsb-uta-arad-22-01-2024/,,,2024-06-23 19:22:50,
program stanleybet,RO,Romania,Romanian,Stanleybet (Organization),true,false,false,true,false,false,"Image pack, Video preview",150,0,0.38,0,,,,13,,Lost,,https://legalbet.ro/alegerea-editorului/stanleybet-program-sarbatori-de-iarna-2022-2023/,,,2024-06-25 02:21:55,
bonus frank casino,RO,Romania,English,Frank Casino (Organization),true,false,false,true,true,false,"Video preview, Image pack",80,3,3.09,0,,,,41,,Lost,,https://legalbet.ro/cazinouri/frank-casino/,,,2024-06-11 03:51:46,
retragere princess casino,RO,Romania,Romanian,Princess Casino (Organization),true,false,false,true,false,true,"Image pack, Video preview",150,0,0.74,0,,,,43,,Lost,,https://legalbet.ro/complaint/2013527/,,,2024-06-22 03:57:51,
cfr cluj fcsb,RO,Romania,Romanian,"CFR Cluj (Organization), FCSB (Organization)",true,false,false,true,false,false,Video preview,200,0,0.13,0,,,,43,,Lost,,https://legalbet.ro/centrul-de-pariere/cfr-kluj-fcsb-13-04-2024/,,,2024-06-23 06:46:11,
win for life loto,RO,Romania,English,Win for Life (Event),true,false,false,true,false,false,"Image pack, Video preview",150,0,0.40,0,,,,43,,Lost,,https://legalbet.ro/alegerea-editorului/loteria-win-for-life-1020-te-asteapta-cu-extrageri/,,,2024-06-24 20:00:09,
meci craiova azi live,RO,Romania,Romanian,Craiova (Location),false,true,false,true,false,false,Video preview,100,3,0.41,0,,,,40,,Lost,,https://legalbet.ro/centrul-de-pariere/universitatea-craiova-rapid-bucuresti-04-03-2024/,,,2024-06-09 10:50:24,
meciuri din süper lig,RO,Romania,Romanian,Süper Lig (Event),true,false,false,true,false,false,"Video preview, Image pack",100,0,,0,,,,43,,Lost,,https://legalbet.ro/alegerea-editorului/programul-etapei-a-18-a-din-sper-lig-i-cotele-oferite-de-netbet/,,,2024-06-26 01:32:24,
meci farul,RO,Romania,Romanian,Farul Constanța (Organization),true,false,false,true,false,false,"Top stories, Thumbnail, Video preview, Image pack",100,0,0.59,0,,,,42,,Lost,,https://legalbet.ro/centrul-de-pariere/fcsb-farul-03-02-2024/,,,2024-06-24 18:32:06,
meci farul constanta azi live,RO,Romania,Romanian,Farul Constanța (Organization),true,false,false,true,false,false,Video preview,150,1,0.21,0,,,,44,,Lost,,https://legalbet.ro/centrul-de-pariere/farul-fcsb-23-10-2021/,,,2024-06-26 18:42:58,
liga 1 fotbal românia,RO,Romania,Romanian,"Liga 1 (Event), Romania (Location)",true,false,false,true,false,false,Video preview,150,28,0.30,0,,,,44,,Lost,,https://legalbet.ro/centrul-de-pariere/turnee/liga-i/,,,2024-06-27 17:40:38,
poziții hermannstadt,RO,Romania,Romanian,AFC Hermannstadt (Organization),true,false,false,true,false,false,"Knowledge panel, Video preview",200,1,,0,,,,45,,Lost,,https://legalbet.ro/centrul-de-pariere/rapid-bucuresti-afc-hermannstadt-17-02-2024/,,,2024-06-21 09:55:11,
jocuri casino sloturi,RO,Romania,Romanian,,false,false,false,true,true,false,Image pack,200,42,,0,,,,45,,Lost,,https://legalbet.ro/cazinouri/,,,2024-06-25 19:15:43,
superbet.ro contact,RO,Romania,Romanian,Superbet.ro (Organization),true,false,false,true,false,false,"Video preview, Image pack",100,1,2.38,0,,,,42,,Lost,,https://legalbet.ro/feedback/superbet/,,,2024-06-27 01:09:54,
bonus maxbet fara depunere,RO,Romania,Romanian,MaxBet (Organization),true,false,false,true,true,false,Image pack,90,2,1.47,0,,,,42,,Lost,,https://legalbet.ro/alegerea-editorului/25-lei-gratis-la-winmasters-fara-depunere-si-o-super/,,,2024-06-15 15:22:52,
superliga program,RO,Romania,Romanian,Superliga (Event),true,false,false,true,false,false,"Video preview, Image pack",80,13,0.94,0,,,,41,,Lost,,https://legalbet.ro/centrul-de-pariere/turnee/liga-i/,,,2024-06-25 23:34:57,
statistici rapid bucureşti vs farul constanța,RO,Romania,Romanian,"Rapid București (Organization), Farul Constanța (Organization)",true,true,false,true,false,false,"Video preview, Image pack",150,0,,0,,,,44,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/rapid-bucuresti/,,,2024-06-25 15:25:55,
clasament grand slam barbati,RO,Romania,Romanian,Grand Slam (Event),false,false,false,true,false,false,Video preview,150,2,,0,,,,44,,Lost,,https://legalbet.ro/alegerea-editorului/turneul-campionilor-la-tenis-iar-castiga-djokovic/,,,2024-06-25 17:31:42,
meciuri din sepsi,RO,Romania,Romanian,Sepsi Sf. Gheorghe (Organization),true,false,false,true,false,false,"Video preview, Image pack",90,2,,0,,,,42,,Lost,,https://legalbet.ro/centrul-de-pariere/echipe/sepsi-osk-sfantu-gheorghe/,,,2024-06-27 02:06:42,
meciuri amicale,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,600,0,0.13,0,0,0,,21,7,14,,https://legalbet.ro/centrul-de-pariere/turnee/meciuri-amicale/,,https://legalbet.ro/centrul-de-pariere/turnee/meciuri-amicale/,2024-06-22 21:07:11,2026-06-27 03:37:04
