Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous position kind,Previous URL,Current position kind,Current URL,Previous date,Current date
loto sua pennsylvania,RO,Romania,Romanian,"Pennsylvania Treasure Hunt (Event), Pennsylvania (Location)",true,true,false,true,false,false,"Sitelinks, Image pack",700,0,3.04,0,,,,12,,Lost,,https://pariurix.com/casino/loto/pennsylvania-treasure-hunt-530.html,,,2024-06-25 18:46:52,
cele mai mari stadioane din lume,RO,Romania,Romanian,,false,false,false,true,false,false,"Featured snippet, Thumbnail, Videos, Video preview",90,0,,0,,,,27,,Lost,,https://pariurix.com/discutii/top-10-stadioane-ale-lumii-1184.html,,,2024-06-25 16:22:39,
rezultate loto grecia,RO,Romania,Romanian,"Greek Kino (Event), Greece (Location)",true,false,false,true,false,false,,3200,42,0.12,0,0,0,,28,20,8,,https://pariurix.com/casino/loto/grecia-keno.html,,https://pariurix.com/casino/loto/grecia-keno.html,2024-06-27 15:49:37,2026-06-22 14:25:30
poker stars,RO,Romania,English,PokerStars (Organization),true,false,true,true,true,false,"Sitelinks, Video preview",400,12,1.08,0,,,,17,,Lost,,https://pariurix.com/agentii/recenzii/pokerstars,,,2024-06-27 18:11:50,
elise mertens,RO,Romania,,Elise Mertens (Person),false,false,false,true,false,false,"Thumbnail, Knowledge panel, Videos, Image pack, Video preview",200,31,,0,,,,28,,Lost,,https://pariurix.com/ponturi/tenis/wta/caroline-dolehide-elise-mertens-302479.html,,,2024-06-20 11:29:12,
rezultate live handbal,RO,Romania,Romanian,,false,false,false,true,false,false,"Sitelinks, Image pack",90,3,,0,,,,34,,Lost,,https://pariurix.com/campionatul/euro/2024,,,2024-06-21 02:51:17,
stanleybet oferta fotbal,RO,Romania,Romanian,Stanleybet (Organization),true,false,false,true,true,false,,2600,39,0.34,0,0,0,,7,11,-4,,https://pariurix.com/agentii/recenzii/stanleybet,,https://pariurix.com/agentii/recenzii/stanleybet,2024-06-27 10:47:17,2026-06-18 05:22:57
loto fortuna,RO,Romania,Romanian,Fortuna (Organization),true,false,false,true,true,true,"Sitelinks, Video preview",900,55,0.01,0,0,0,,31,10,21,,https://pariurix.com/casino/loto/pariuri-loto-fortuna-bet.html,,https://pariurix.com/agentii/recenzii/fortuna,2024-06-27 17:59:58,2026-06-01 08:36:56
ziarul click,RO,Romania,Romanian,Click! (Organization),true,false,true,true,false,false,"Sitelinks, Video preview, Knowledge panel",13000,66,0.03,0,,,,20,,Lost,,https://pariurix.com/discutii/numerele-din-ziarul-click-8479.html,,,2024-06-27 21:22:20,
table gratis online,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,90,1,0.02,0,,,,41,,Lost,,https://pariurix.com/casino/table/joaca-backgammon-online-joc-table-pe-internet.html,,,2024-06-09 00:09:07,
winforlife,RO,Romania,,Win for Life (Event),true,false,false,true,false,false,"Video preview, Image pack",100,4,0.80,0,,,,10,,Lost,,https://pariurix.com/casino/loto/win-for-life.html,,,2024-06-11 16:11:00,
stanleybet oferta fotbal azi,RO,Romania,Romanian,Stanleybet (Organization),true,false,true,true,true,true,Sitelinks,200,38,0.11,0,0,0,,7,7,,,https://pariurix.com/agentii/recenzii/stanleybet,,https://pariurix.com/agentii/recenzii/stanleybet,2024-06-16 13:35:39,2026-05-28 06:35:10
betano.ro,RO,Romania,,betano.ro (Organization),true,false,true,true,false,false,Video preview,1800,49,1.72,0,0,0,,11,11,,,https://pariurix.com/agentii/recenzii/betano,,https://pariurix.com/agentii/recenzii/betano,2024-06-27 17:53:28,2026-06-14 23:20:32
rummy pe tabla,RO,Romania,Romanian,Rummy Pe Tabla (Work),false,false,false,true,false,false,"Knowledge panel, Video preview",80,0,0.10,0,,,,26,,Lost,,https://pariurix.com/discutii/rummy-pe-tabla-etalat-4542.html,,,2024-06-26 01:10:02,
lucky six,RO,Romania,English,Lucky Six (Product),true,false,false,true,false,false,Video preview,600,2,2.40,0,0,0,,87,13,74,,https://pariurix.com/casino/loto/besix-promotie-superbet.html,,https://pariurix.com/casino/loto/pariuri-loterii-virtuale.html,2024-06-27 13:10:36,2026-06-15 13:47:52
efortuna ro,RO,Romania,Romanian,eFortuna (Organization),true,false,true,false,false,false,,100,48,0.03,0,0,0,,22,8,14,,https://pariurix.com/agentii/recenzii/fortuna,,https://pariurix.com/agentii/recenzii/fortuna,2024-06-20 13:32:27,2026-06-21 05:48:12
letonia keno 2,RO,Romania,Romanian,Letonia Keno 2 (Event),true,false,false,true,false,false,,150,0,,0,0,0,,13,7,6,,https://pariurix.com/casino/loto/letonia-keno.html,,https://pariurix.com/casino/loto/letonia-keno.html,2024-06-19 21:30:21,2026-06-06 19:28:09
rezultate sportive,RO,Romania,Romanian,,false,false,false,true,false,false,"Sitelinks, Image pack",500,34,1.32,0,,,,10,,Lost,,https://pariurix.com/livescore,,,2024-06-22 13:44:36,
italia superenalotto 6/90,RO,Romania,Italian,"SuperEnalotto (Event), 6/90 (Event), Italy (Location)",true,false,false,true,false,false,People also ask,1200,39,0.31,0,0,0,,19,11,8,,https://pariurix.com/casino/loto/superenalotto-690.html,,https://pariurix.com/casino/loto/superenalotto-690.html,2024-06-23 04:11:23,2026-06-16 15:20:38
nettler,RO,Romania,,Neteller (Organization),true,false,false,true,false,false,"Top ads, Paid sitelinks, Sitelinks, Knowledge panel, Video preview",90,31,0.05,0,,,,10,,Lost,,https://pariurix.com/resurse/metode-plata/neteller.html,,,2024-06-23 12:10:16,
pariuri superbet,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,true,true,"Sitelinks, Video preview, Image pack, Bottom ads, Paid sitelinks",2000,47,0.96,0,,,,13,,Lost,,https://pariurix.com/,,,2024-06-27 23:10:55,
pacanele sizzling gratis,RO,Romania,Romanian,Sizzling Hot Deluxe (Product),true,false,false,true,false,false,"Image pack, Video preview",150,1,0.48,0,,,,27,,Lost,,https://pariurix.com/pacanele/sizzling-hot-deluxe,,,2024-06-08 22:16:35,
888 poker,RO,Romania,Romanian,888poker (Organization),true,false,true,true,true,true,"Sitelinks, Knowledge panel, Video preview, Image pack",1000,47,3.08,0,,,,20,,Lost,,https://pariurix.com/casino/poker/camere-poker/888poker.html,,,2024-06-24 18:14:13,
euro 2024,RO,Romania,Romanian,UEFA Euro 2024 (Event),true,false,false,true,false,false,"Video preview, Image pack",100,63,0.02,,0,,,,15,New,,,,https://pariurix.com/campionatul/euro/2024,,2026-06-15 08:31:45
keno washington daily,RO,Romania,English,"Keno (Event), Washington Daily Keno (Event)",true,true,false,true,false,false,"Image pack, Video preview",450,0,,0,,,,38,,Lost,,https://pariurix.com/casino/loto/washington-daily.html,,,2024-06-09 23:16:23,
jocuri de pacanele gratis,RO,Romania,Romanian,,false,false,false,true,false,false,"Image pack, Video preview",90,31,0.06,0,,,,35,,Lost,,https://pariurix.com/pacanele,,,2024-06-15 10:11:10,
loto franta keno,RO,Romania,Romanian,French Keno (Event),false,false,false,true,false,false,,1400,0,0.22,0,0,0,,13,13,,,https://pariurix.com/casino/loto/franta-keno.html,,https://pariurix.com/casino/loto/franta-keno.html,2024-06-27 01:16:26,2026-06-19 21:56:39
rezultate polonia multi 2,RO,Romania,Romanian,"Multi Loto Polonia (Event), Multi Loto Polonia 2 (Event)",true,false,false,true,false,false,"Video preview, Image pack",150,0,,0,,,,36,,Lost,,https://pariurix.com/casino/loto/polonia-multi-20-80.html,,,2024-06-12 13:12:01,
italia win for life,RO,Romania,English,"Win for Life (Event), Italy (Location)",true,false,false,true,false,false,,6400,3,0.49,0,0,0,,7,11,-4,,https://pariurix.com/casino/loto/win-for-life.html,,https://pariurix.com/casino/loto/win-for-life.html,2024-06-27 23:59:59,2026-06-17 11:48:30
liga a2a,RO,Romania,Romanian,Liga A2A (Event),true,false,false,true,false,false,"Knowledge panel, Top stories, Thumbnail, Video preview, Image pack",100,3,,0,,,,21,,Lost,,https://pariurix.com/editorial/euro2024/stranieri-euro-2024-nume-surpriza.html,,,2024-06-08 18:07:35,
cazinoul constanta,RO,Romania,Romanian,Cazinoul Constanța (Location),false,true,false,true,false,false,"Thumbnail, Sitelinks, Knowledge panel, Video preview",300,4,0.97,0,,,,24,,Lost,,https://pariurix.com/casino/despre-cazino/cazinoul-din-constanta.html,,,2024-06-10 04:41:19,
winbos,RO,Romania,,WinBos (Organization),true,false,false,true,false,false,"Sitelinks, Thumbnail, Video preview",700,0,0.95,0,,,,11,,Lost,,https://pariurix.com/casino/recenzii/winboss-casino,,,2024-06-25 21:13:05,
win for life 10/20,RO,Romania,English,Win for Life 10/20 (Event),true,false,false,true,false,false,,2900,2,0.54,0,0,0,,5,10,-5,,https://pariurix.com/discutii/strategie-loto-italia-wfl-10-20-53348.html,,https://pariurix.com/casino/loto/win-for-life.html,2024-06-27 10:35:49,2026-06-20 09:59:42
pennsylvania treasure hunt 5/30,RO,Romania,English,"Pennsylvania Treasure Hunt (Event), 5/30 (Event)",true,true,false,true,false,false,People also ask,150,0,1.66,0,0,0,,15,11,4,,https://pariurix.com/casino/loto/pennsylvania-treasure-hunt-530.html,,https://pariurix.com/casino/loto/pennsylvania-treasure-hunt-530.html,2024-06-23 01:57:01,2026-06-18 20:57:50
unibet casino,RO,Romania,English,Unibet Casino (Organization),true,false,true,true,true,true,"Sitelinks, Image pack, Video preview",4900,33,0.28,0,,,,8,,Lost,,https://pariurix.com/casino/recenzii/unibet-casino,,,2024-06-27 03:42:10,
poker ca la aparate,RO,Romania,Romanian,,false,false,false,true,false,false,"Image pack, Video preview",600,7,0.65,0,,,,18,,Lost,,https://pariurix.com/casino/poker/jocuri/video-poker-online.html,,,2024-06-25 21:24:09,
joc remi gratis,RO,Romania,Romanian,Remi (Work),false,false,false,false,false,false,Video preview,300,0,,0,,,,27,,Lost,,https://pariurix.com/casino/despre-cazino/remi-online-gratis-sau-pe-bani-reali.html,,,2024-06-14 13:45:48,
ungaria keno,RO,Romania,Romanian,"Keno (Event), Hungary (Location)",false,true,false,true,false,false,Image pack,3500,0,0.27,0,,,,19,,Lost,,https://pariurix.com/casino/loto/ungaria-putto.html,,,2024-06-27 03:03:35,
tarata in iad,RO,Romania,Romanian,Drag Me to Hell (Work),true,false,false,true,true,true,"Video preview, Knowledge panel",150,0,0.04,0,,,,31,,Lost,,https://pariurix.com/discutii/drag-me-to-hell-t-r-t-n-iad-2386.html,,,2024-06-07 19:46:27,
5 dazzling hot,RO,Romania,,5 Dazzling Hot (Product),true,false,false,true,false,false,Video preview,250,0,0.72,0,,,,21,,Lost,,https://pariurix.com/pacanele/5-dazzling-hot,,,2024-06-20 08:53:52,
superbet cont,RO,Romania,Romanian,Superbet (Organization),true,false,true,false,false,true,"Video preview, Image pack, Bottom ads, Paid sitelinks",1800,8,2.55,0,,,,10,,Lost,,https://pariurix.com/discutii/cont-de-superbet-spart-si-furat-banii-58234.html,,,2024-06-23 11:18:51,
real bet pariuri sportive,RO,Romania,Romanian,RealBet (Organization),true,false,true,true,true,false,,100,46,0.87,0,0,0,,11,10,1,,https://pariurix.com/agentii/stradale/realbet.html,,https://pariurix.com/agentii/stradale/realbet.html,2024-06-19 12:15:51,2026-05-27 12:12:54
regie live,RO,Romania,Romanian,RegieLive (Organization),true,false,false,true,false,false,Sitelinks,1100,2,0.02,0,,,,9,,Lost,,https://pariurix.com/discutii/puncte-regielive-6002.html,,,2024-06-27 10:27:51,
fotbal liga campionilor,RO,Romania,Romanian,UEFA Champions League (Event),true,false,false,true,false,false,"Knowledge panel, Top stories, Thumbnail, Image pack, Video preview",350,16,0.65,0,,,,23,,Lost,,https://pariurix.com/ponturi/fotbal/liga-campionilor,,,2024-06-25 02:42:20,
program fortuna,RO,Romania,Romanian,Fortuna (Organization),true,false,false,true,false,false,"Image pack, Video preview",300,0,0.52,0,,,,14,,Lost,,https://pariurix.com/agentii/stradale/program-agentii-de-pariuri.html,,,2024-06-11 15:18:26,
superbet agentii,RO,Romania,Romanian,"Superbet (Organization), Superbet Agencies (Location)",true,false,false,true,false,false,"Sitelinks, Thumbnail, Local pack, Video preview, Image pack",500,0,0.65,0,,,,17,,Lost,,https://pariurix.com/agentii/recenzii/superbet,,,2024-06-25 00:14:21,
clasament islanda,RO,Romania,Romanian,Iceland (Location),false,false,false,true,false,false,"Image pack, Video preview",600,0,,0,,,,42,,Lost,,https://pariurix.com/ponturi/fotbal/amicale/anglia-islanda-302290.html,,,2024-06-15 04:00:31,
hotspins,RO,Romania,Romanian,Hot Spins (Organization),true,false,false,true,true,false,Sitelinks,4400,58,0.62,,0,,,,12,New,,,,https://pariurix.com/casino/recenzii/hot-spins-casino,,2026-06-17 14:23:13
poker romania,RO,Romania,Romanian,Romania (Location),false,false,false,true,true,false,Video preview,700,56,0.68,31,0,-31,,3,22,-19,,https://pariurix.com/casino/poker/camere-poker/camere-poker-online.html,,https://pariurix.com/casino/poker/camere-poker/camere-poker-online.html,2024-06-23 04:36:34,2026-06-21 13:59:44
kino italia,RO,Romania,Romanian,Italia Keno (Event),true,false,false,true,false,false,"Thumbnail, Image pack, Video preview",9500,2,0.74,0,,,,15,,Lost,,https://pariurix.com/casino/loto/italia-keno.html,,,2024-06-27 00:52:43,
rezultate germania,RO,Romania,Romanian,Germany (Location),false,false,false,true,false,false,"Sitelinks, Video preview, Image pack",250,2,,0,,,,11,,Lost,,https://pariurix.com/discutii/rezultate-germania-18510.html,,,2024-06-21 15:50:50,
rezultate tenis wta,RO,Romania,Romanian,WTA (Organization),true,false,false,true,false,false,"Sitelinks, Image pack, Video preview",150,4,,0,,,,16,,Lost,,https://pariurix.com/ponturi/tenis/wta/veronika-kudermetova-caroline-wozniacki-302613.html,,,2024-06-26 03:01:32,
franța keno,RO,Romania,Romanian,France Keno (Event),true,false,false,true,false,false,,1700,26,0.20,0,0,0,,11,11,,,https://pariurix.com/casino/loto/franta-keno.html,,https://pariurix.com/casino/loto/franta-keno.html,2024-06-27 00:17:11,2026-06-20 11:54:44
euro,RO,Romania,Romanian,Euro (Product),true,false,false,true,false,false,"Sitelinks, Video preview, Image pack",294000,64,0.08,0,,,,40,,Lost,,https://pariurix.com/campionatul/euro/2024,,,2024-06-27 21:09:21,
furios si iute 4,RO,Romania,Romanian,Fast and Furious 4 (Work),true,false,false,true,true,true,"Knowledge panel, Video preview",100,0,0.05,0,,,,38,,Lost,,https://pariurix.com/discutii/furios-i-iute-4-piese-originale-fast-amp-furious-4-1819.html,,,2024-06-09 13:25:37,
superbet cluj,RO,Romania,Romanian,"Superbet (Organization), Cluj-Napoca (Location)",true,true,false,true,false,false,"Local pack, Thumbnail, Video preview, Image pack",150,11,0.71,0,,,,16,,Lost,,https://pariurix.com/agentii/recenzii/superbet,,,2024-06-13 22:57:37,
rezultate kino grecia,RO,Romania,Romanian,Grecia Kino (Event),true,false,false,true,false,false,Image pack,1400,3,0.15,0,,,,32,,Lost,,https://pariurix.com/casino/loto/grecia-keno.html,,,2024-06-24 10:19:45,
romania@betano.com,RO,Romania,,"Betano (Organization), Romania (Location)",true,false,false,true,false,false,"Top ads, Sitelinks, Video preview, Bottom ads, Paid sitelinks",150,6,,0,,,,11,,Lost,,https://pariurix.com/agentii/recenzii/betano,,,2024-06-20 19:07:31,
ligue 1 clasament,RO,Romania,Romanian,Ligue 1 (Event),true,false,false,true,false,false,"Video preview, Image pack",150,6,,0,,,,26,,Lost,,https://pariurix.com/discutii/clasament-ligue-1-292.html,,,2024-06-23 02:07:33,
plenty on twenty,RO,Romania,English,Plenty on Twenty (Product),true,false,false,true,false,false,"Thumbnail, Video preview",200,0,0.77,0,,,,18,,Lost,,https://pariurix.com/pacanele/plenty-on-twenty-2-hot,,,2024-06-11 19:01:57,
loto belgia,RO,Romania,Romanian,"Belgian Lotto (Event), Belgium (Location)",true,false,false,true,false,false,"Image pack, Video preview",150,0,0.13,0,,,,20,,Lost,,https://pariurix.com/casino/loto/belgia-keno.html,,,2024-06-26 22:27:18,
oddsportal,RO,Romania,,OddsPortal (Organization),true,false,true,true,false,false,"Sitelinks, Top stories, Video preview",500,5,1.35,0,,,,9,,Lost,,https://pariurix.com/discutii/cat-de-folositor-este-oddsportal-com-51068.html,,,2024-06-22 03:44:19,
gsbet.ro,RO,Romania,,GetsBet (Organization),true,false,true,false,false,false,"Sitelinks, Video preview",150,0,0.76,0,,,,11,,Lost,,https://pariurix.com/discutii/5-vouchere-de-5-lei-la-casa-de-pariuri-gsbet-26424.html,,,2024-06-19 11:19:37,
fortuna online,RO,Romania,English,Fortuna (Organization),true,false,false,true,true,false,,600,54,0.46,0,0,0,,25,10,15,,https://pariurix.com/agentii/recenzii/fortuna,,https://pariurix.com/agentii/recenzii/fortuna,2024-06-27 13:46:54,2026-06-13 12:55:32
boxeri romani,RO,Romania,Romanian,,false,false,false,true,false,false,"Image pack, Thumbnail, Video preview",350,0,0.23,0,,,,21,,Lost,,https://pariurix.com/discutii/boxeri-romani-1540.html,,,2024-06-16 19:24:11,
program superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,AI Overview,2300,52,0.33,0,0,0,,39,33,6,,https://pariurix.com/agentii/recenzii/superbet,,https://pariurix.com/agentii/stradale/program-agentii-de-pariuri.html,2024-06-27 11:50:38,2026-05-23 06:06:43
pacanele 77777 gratis,RO,Romania,Romanian,,false,false,false,true,false,false,"Video preview, Image pack",150,25,0.41,0,,,,40,,Lost,,https://pariurix.com/pacanele,,,2024-06-27 15:05:09,
superbet.com,RO,Romania,,Superbet (Organization),true,false,true,false,true,true,"Sitelinks, Image pack, Video preview",100,1,,0,,,,11,,Lost,,https://pariurix.com/agentii/recenzii/superbet,,,2024-06-19 11:13:41,
atalanta–juventus,RO,Romania,Romanian,"Atalanta (Organization), Juventus (Organization)",true,false,false,true,false,false,"Video preview, Image pack",100,0,,0,,,,11,,Lost,,https://pariurix.com/ponturi/fotbal/italia/atalanta-juventus-301890.html,,,2024-06-27 04:43:14,
netent,RO,Romania,,NetEnt (Organization),true,false,false,true,false,false,"Sitelinks, Image pack, Video preview, Knowledge panel",100,11,4.71,0,,,,11,,Lost,,https://pariurix.com/casino/provideri/pacanele-netent.html,,,2024-06-08 18:38:12,
winbet.ro,RO,Romania,,Winbet.ro (Organization),true,false,true,true,true,false,Sitelinks,1500,69,0.28,0,0,0,,21,12,9,,https://pariurix.com/casino/recenzii/winbet-casino,,https://pariurix.com/casino/recenzii/winbet-casino,2024-06-24 05:23:09,2026-06-19 21:09:09
steaua chelsea,RO,Romania,Romanian,"Steaua București (Organization), Chelsea (Organization)",true,false,false,true,false,false,"Video preview, Knowledge panel",250,1,,0,,,,25,,Lost,,https://pariurix.com/discutii/steaua-chelsea-48588.html,,,2024-06-27 03:51:07,
neteller,RO,Romania,,Neteller (Organization),true,false,true,true,false,false,"Top ads, Paid sitelinks, Sitelinks, Knowledge panel, Video preview",900,31,0.05,0,,,,11,,Lost,,https://pariurix.com/resurse/metode-plata/neteller.html,,,2024-06-25 11:49:03,
casa pariu,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,true,true,true,true,"Sitelinks, Thumbnail, Video preview, Image pack",500,54,2.68,0,,,,13,,Lost,,https://pariurix.com/agentii/recenzii/casa-pariurilor,,,2024-06-13 03:36:30,
verificare bilete fortuna,RO,Romania,Romanian,Fortuna (Organization),true,false,false,true,false,false,Video preview,300,49,1.41,0,0,0,,29,10,19,,https://pariurix.com/agentii/recenzii/fortuna,,https://pariurix.com/agentii/recenzii/fortuna,2024-06-22 06:46:33,2026-06-06 12:27:31
rezultate croatia,RO,Romania,Romanian,Croatia (Location),false,false,false,true,false,false,"Image pack, Video preview",100,0,,0,,,,16,,Lost,,https://pariurix.com/discutii/rezultate-si-marcatori-croatia-18481.html,,,2024-06-21 18:27:16,
loto polonia multi multi,RO,Romania,Romanian,Loto Polonia Multi Multi (Event),true,false,false,true,false,false,Sitelinks,5900,38,0.54,0,0,0,,27,18,9,,https://pariurix.com/casino/loto/polonia-multi-20-80.html,,https://pariurix.com/casino/loto/polonia-multi-20-80.html,2024-06-27 20:09:32,2026-06-14 12:56:53
pacanele casino gratis,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,100,28,0.31,0,,,,35,,Lost,,https://pariurix.com/pacanele,,,2024-06-19 15:11:31,
loto polonia 2,RO,Romania,Romanian,Loto Polonia Multi 2 (Event),true,false,false,true,false,false,"Sitelinks, Video preview",2800,55,0.64,0,0,0,,36,19,17,,https://pariurix.com/casino/loto/polonia-multi-20-80.html,,https://pariurix.com/casino/loto/polonia-multi-20-80.html,2024-06-25 00:41:16,2026-06-22 11:27:22
parisport live,RO,Romania,Romanian,Parisport (Organization),true,false,false,true,true,true,Video preview,100,57,0.58,,0,,,,9,New,,,,https://pariurix.com/livescore,,2026-06-16 04:49:36
40 super hot,RO,Romania,,40 Super Hot (Product),true,false,false,true,true,true,Video preview,400,1,0.88,0,,,,32,,Lost,,https://pariurix.com/pacanele/40-super-hot,,,2024-06-26 23:56:11,
steaua ajax,RO,Romania,Romanian,"Steaua București (Organization), Ajax (Organization)",true,false,false,true,false,false,"Video preview, Image pack",300,0,0.08,0,,,,26,,Lost,,https://pariurix.com/discutii/ajax-steaua-48068.html,,,2024-06-20 10:40:18,
ponturihunter,RO,Romania,Romanian,Ponturi Hunter (Organization),true,false,false,true,false,false,"Sitelinks, Image pack, Video preview",100,12,0.87,0,,,,9,,Lost,,https://pariurix.com/discutii/jurnal-ponturi-hunter-under-over2-5-42368.html,,,2024-06-12 11:00:32,
kino greci,RO,Romania,Romanian,Grecia Kino (Event),true,false,false,true,false,false,"Image pack, Video preview",100,5,0.22,0,,,,14,,Lost,,https://pariurix.com/casino/loto/grecia-keno.html,,,2024-06-25 06:04:35,
loto keno letonia,RO,Romania,Romanian,Latvian Keno (Event),false,false,false,true,false,false,"Sitelinks, Image pack",100,0,0.14,0,,,,14,,Lost,,https://pariurix.com/casino/loto/letonia-keno.html,,,2024-06-13 06:19:27,
loto kino grecia,RO,Romania,Romanian,"Greek Kino (Event), Greece (Location)",true,false,false,true,false,false,"Sitelinks, Image pack, Video preview",5000,2,0.55,0,,,,25,,Lost,,https://pariurix.com/casino/loto/grecia-keno.html,,,2024-06-27 08:42:16,
forum ciclism,RO,Romania,Romanian,,false,false,false,true,false,false,"Sitelinks, Image pack",400,0,,0,,,,12,,Lost,,https://pariurix.com/discutii/ciclism-42819.html,,,2024-06-12 17:43:09,
ponturi hunter azi,RO,Romania,Romanian,Hunter bridges (Location),false,false,false,true,false,false,"Sitelinks, Image pack, Video preview",100,23,0.25,0,,,,13,,Lost,,https://pariurix.com/ponturi,,,2024-06-08 12:25:50,
campionat germania,RO,Romania,Romanian,"Bundesliga (Event), Germany (Location)",true,false,false,true,false,false,"Sitelinks, Top stories, Thumbnail, Video preview, Image pack",250,5,2.32,0,,,,40,,Lost,,https://pariurix.com/ponturi/fotbal/euro/germania-scotia-302367.html,,,2024-06-25 15:52:04,
jocuri de noroc 77777,RO,Romania,Romanian,77777 slot machine (Product),false,false,false,true,true,false,"Image pack, Video preview",150,27,0.45,0,,,,47,,Lost,,https://pariurix.com/casino/sloturi/sfaturi-si-trucuri-pacanele.html,,,2024-06-15 20:52:45,
casa pariurilor.ro,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,true,true,false,false,"Sitelinks, Video preview, Image pack",700,1,1.69,0,,,,13,,Lost,,https://pariurix.com/agentii/recenzii/casa-pariurilor,,,2024-06-25 02:06:57,
hunter ponturi,RO,Romania,Romanian,Ponturi Hunter (Organization),true,false,false,true,false,false,"Sitelinks, Image pack, Video preview",150,12,0.42,0,,,,11,,Lost,,https://pariurix.com/discutii/jurnal-ponturi-hunter-under-over2-5-42368.html,,,2024-06-15 22:57:14,
loto letonia 5/35,RO,Romania,Romanian,Loto Letonia 5/35 (Event),true,false,false,true,false,false,,90,0,,0,,,,28,,Lost,,https://pariurix.com/casino/loto/slovacia-535.html,,,2024-06-19 16:22:00,
washington 20/80,RO,Romania,English,Washington Daily Keno 20/80 (Event),true,true,false,true,false,false,Local pack,3200,0,0.79,0,0,0,,27,18,9,,https://pariurix.com/casino/loto/washington-daily.html,,https://pariurix.com/casino/loto/washington-daily.html,2024-06-24 19:53:10,2026-06-13 15:23:54
pariuri sportive superbet,RO,Romania,Romanian,Superbet (Organization),true,false,true,true,true,true,"Sitelinks, Video preview, Image pack",1400,16,1.72,0,,,,16,,Lost,,https://pariurix.com/agentii/recenzii/superbet,,,2024-06-23 21:26:10,
fotbal casa pariurilor,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,true,false,"Sitelinks, Video preview, Image pack",150,46,0.30,0,,,,18,,Lost,,https://pariurix.com/agentii/recenzii/casa-pariurilor,,,2024-06-23 09:17:26,
loto polonia 20/80 rezultate,RO,Romania,Romanian,"Loto Polonia 20/80 (Event), 20/80 (Event)",true,false,false,true,false,false,"AI Overview, Thumbnail, Video preview",700,37,0.35,,0,,,,34,New,,,,https://pariurix.com/casino/loto/polonia-multi-20-80.html,,2026-06-08 12:17:39
pacanele ca la aparate,RO,Romania,Romanian,,false,false,false,true,false,false,"Image pack, Video preview",100,30,1.12,0,,,,36,,Lost,,https://pariurix.com/casino/sloturi/sfaturi-si-trucuri-pacanele.html,,,2024-06-16 03:59:34,
bundesliga 2,RO,Romania,German,2. Bundesliga (Event),true,false,false,true,false,false,Video preview,3500,12,,0,,,,34,,Lost,,https://pariurix.com/discutii/handbal-germania-bundesliga-2-nord-19393.html,,,2024-06-27 02:33:12,
backgammon online gratis,RO,Romania,Romanian,,false,false,false,false,false,false,Video preview,100,2,0.18,0,,,,36,,Lost,,https://pariurix.com/casino/table/joaca-backgammon-online-joc-table-pe-internet.html,,,2024-06-21 11:12:03,
new york pick,RO,Romania,English,New York Pick 10 (Event),true,true,false,true,false,false,"Video preview, Image pack",5500,5,0.43,0,,,,37,,Lost,,https://pariurix.com/casino/loto/new-york-pick-10.html,,,2024-06-27 15:33:42,
realbet,RO,Romania,Romanian,Realbet (Organization),true,false,false,true,false,false,"Sitelinks, Image pack, Video preview",1600,0,1.09,0,,,,10,,Lost,,https://pariurix.com/discutii/realbet-noi-pe-piata-pariurilor-55855.html,,,2024-06-22 01:00:16,
kino grecia rezultate,RO,Romania,Romanian,Grecia Kino (Event),true,false,false,true,false,false,Image pack,800,2,0.23,0,,,,21,,Lost,,https://pariurix.com/casino/loto/grecia-keno.html,,,2024-06-25 04:19:08,
casa pariurilor flashscore,RO,Romania,Romanian,"Flashscore (Product), Liga II Casa Pariurilor (Work)",true,false,true,true,false,false,"Sitelinks, Video preview, Image pack",200,7,0.66,0,,,,16,,Lost,,https://pariurix.com/livescore,,,2024-06-13 06:52:33,
casapariurilor.ro,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,true,true,false,false,"Sitelinks, Video preview",1400,7,2.07,0,0,0,,6,10,-4,,https://pariurix.com/agentii/recenzii/casa-pariurilor,,https://pariurix.com/agentii/recenzii/casa-pariurilor/poker,2024-06-22 20:19:45,2026-06-21 05:45:01
jocuri de pacanele,RO,Romania,Romanian,,false,false,false,true,false,false,Image pack,200,28,0.93,0,,,,29,,Lost,,https://pariurix.com/pacanele,,,2024-06-09 16:25:57,
zinx,RO,Romania,,Zinx Casino (Product),true,false,false,true,true,true,Knowledge panel,2500,0,,,0,,,,13,New,,,,https://pariurix.com/casino/recenzii/zinx-casino,,2026-06-14 23:45:28
meciurile zilei,RO,Romania,Romanian,,false,false,false,true,false,false,"Video preview, Image pack",700,18,0.05,0,,,,18,,Lost,,https://pariurix.com/ponturi/biletul-zilei,,,2024-06-12 16:06:35,
