Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous position kind,Previous URL,Current position kind,Current URL,Previous date,Current date
jocuri gratis solitaire,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,150,2,,0,,,,33,,Lost,,https://jucatorul.ro/blog/solitaire/,,,2024-06-21 04:20:44,
burning hot,RO,Romania,English,Burning Hot (Product),true,false,false,true,true,false,Video preview,900,24,1.61,0,0,0,,19,13,6,,https://jucatorul.ro/jocuri/pacanele/recenzii/burning-hot/,,https://jucatorul.ro/jocuri/pacanele/recenzii/burning-hot/,2024-06-22 16:23:07,2026-06-11 01:22:24
betano.,RO,Romania,Romanian,Betano (Organization),true,false,true,true,true,false,"Top ads, Paid sitelinks, Sitelinks, Video preview",1300,5,1.38,0,,,,7,,Lost,,https://jucatorul.ro/cazino/recenzii/betano-casino/inregistrare/,,,2024-06-24 21:24:32,
numere norocoase,RO,Romania,Romanian,,false,false,false,true,false,false,"Featured snippet, Knowledge panel",250,1,0.01,0,,,,27,,Lost,,https://jucatorul.ro/blog/cele-mai-norocoase-zodii/,,,2024-06-19 09:28:01,
mozzart cote,RO,Romania,Romanian,Mozzart Bet (Organization),true,false,false,true,true,false,Sitelinks,150,28,0.13,,0,,,,6,New,,,,https://jucatorul.ro/cazino/recenzii/mozzart-casino/cod-bonus/,,2026-05-18 15:11:27
lucky lady,RO,Romania,English,Lucky Lady (Work),true,false,false,true,false,false,"Top ads, Paid sitelinks, Thumbnail, Knowledge panel, Video preview",350,0,1.18,0,,,,30,,Lost,,https://jucatorul.ro/jocuri/pacanele/recenzii/lucky-lady-charm-deluxe-10/,,,2024-05-27 10:58:42,
solitaire gratis clasic,RO,Romania,Romanian,Solitaire (Work),false,false,false,false,false,false,Video preview,150,7,0.05,0,,,,45,,Lost,,https://jucatorul.ro/blog/solitaire/,,,2024-05-26 11:38:58,
luckcasino,RO,Romania,Romanian,Luck Casino (Organization),true,false,false,true,true,false,"Top ads, Paid sitelinks, Sitelinks, Thumbnail, Image pack, Video preview, Bottom ads",350,1,1.65,0,,,,7,,Lost,,https://jucatorul.ro/cazino/recenzii/luck-casino/,,,2024-06-14 13:32:22,
lady charm,RO,Romania,,Lucky Lady's Charm (Product),true,false,false,true,false,false,"Knowledge panel, Video preview",150,0,0.86,0,,,,12,,Lost,,https://jucatorul.ro/jocuri/pacanele/recenzii/lucky-ladys-charm-deluxe/,,,2024-06-13 08:04:07,
princesscasino.ro,RO,Romania,,Princess Casino (Organization),true,false,true,false,true,true,Sitelinks,200,10,1.13,0,0,0,,16,7,9,,https://jucatorul.ro/cazino/recenzii/princess-casino/,,https://jucatorul.ro/cazino/recenzii/princess-casino/,2024-06-11 22:00:29,2026-05-27 23:21:18
romania@betano.com,RO,Romania,,"Betano (Organization), Romania (Location)",true,false,false,true,false,false,"Top ads, Sitelinks, Video preview, Bottom ads, Paid sitelinks",150,6,,0,,,,7,,Lost,,https://jucatorul.ro/cazino/recenzii/betano-casino/contact/,,,2024-06-20 19:07:31,
vlad.cazino,RO,Romania,,Vlad Cazino (Organization),true,false,true,true,false,false,"Sitelinks, Video preview, Knowledge panel",150,1,,0,,,,7,,Lost,,https://jucatorul.ro/cazino/recenzii/vlad-cazino/contact/,,,2024-06-13 07:30:38,
eliteslot,RO,Romania,Romanian,Elite Slots (Organization),true,false,false,true,true,false,"Thumbnail, Video preview",150,0,1.68,0,,,,7,,Lost,,https://jucatorul.ro/cazino/recenzii/eliteslots-casino/retragere/,,,2024-06-25 08:31:22,
winibet,RO,Romania,Romanian,Winibet (Organization),true,false,true,true,true,false,"Sitelinks, Video preview",150,8,0.86,0,,,,7,,Lost,,https://jucatorul.ro/cazino/recenzii/winbet-casino/retragere/,,,2024-06-08 05:45:37,
betabo,RO,Romania,Romanian,Betano (Organization),true,false,true,true,true,false,"Sitelinks, Video preview",150,5,2.08,0,,,,7,,Lost,,https://jucatorul.ro/cazino/recenzii/betano-casino/inregistrare/,,,2024-06-24 07:32:46,
magicjackpot.ro,RO,Romania,,MagicJackpot (Organization),true,false,true,true,false,false,Sitelinks,150,53,2.43,0,0,0,,9,7,2,,https://jucatorul.ro/cazino/recenzii/magicjackpot/,,https://jucatorul.ro/cazino/recenzii/magicjackpot/,2024-06-22 07:07:57,2026-06-12 01:42:55
chashpot,RO,Romania,Romanian,CashPot (Organization),true,false,false,true,true,false,Sitelinks,100,10,0.23,0,0,0,,5,7,-2,,https://jucatorul.ro/cazino/recenzii/cashpot-casino/retragere/,,https://jucatorul.ro/cazino/recenzii/cashpot-casino/,2024-06-26 15:47:05,2026-06-13 00:58:36
vladcasino,RO,Romania,Romanian,Vlad Cazino (Organization),true,false,false,true,true,false,"Sitelinks, Knowledge panel, Video preview",2100,1,1.42,0,,,,8,,Lost,,https://jucatorul.ro/cazino/recenzii/vlad-cazino/contact/,,,2024-06-27 09:36:06,
casino.luck,RO,Romania,,,false,false,false,true,true,true,"Sitelinks, Knowledge panel, Image pack, Video preview",80,1,,0,,,,7,,Lost,,https://jucatorul.ro/cazino/recenzii/luck-casino/,,,2024-06-23 04:26:31,
betano.romania,RO,Romania,,Betano Romania (Organization),true,false,true,false,false,false,Sitelinks,80,16,,0,0,0,,22,7,15,,https://jucatorul.ro/cazino/recenzii/betano-casino/contact/,,https://jucatorul.ro/cazino/recenzii/betano-casino/contact/,2024-06-10 17:13:25,2026-05-28 18:07:15
program superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,AI Overview,2300,52,0.33,0,0,0,,18,22,-4,,https://jucatorul.ro/cazino/recenzii/superbet/agentii/,,https://jucatorul.ro/cazino/recenzii/superbet/agentii/,2024-06-27 11:50:38,2026-05-23 06:06:43
suport@superbet,RO,Romania,,suport@superbet (Location),true,false,false,true,false,false,Video preview,80,54,,0,0,0,,33,7,26,,https://jucatorul.ro/cazino/recenzii/superbet/verificare-cont/,,https://jucatorul.ro/cazino/recenzii/superbet/contact/,2024-06-08 10:34:32,2026-06-20 22:43:22
betano romania,RO,Romania,Romanian,"Betano (Organization), Romania (Location)",true,false,false,true,true,false,,1700,39,2.09,0,0,0,,23,9,14,,https://jucatorul.ro/cazino/recenzii/betano-casino/contact/,,https://jucatorul.ro/cazino/recenzii/betano-casino/contact/,2024-06-27 12:06:28,2026-06-15 13:57:28
888,RO,Romania,,,false,false,false,true,true,false,"Sitelinks, Image pack, Video preview",49000,35,0.85,0,,,,26,,Lost,,https://jucatorul.ro/cazino/recenzii/888-casino/,,,2024-06-27 05:27:12,
getsbet,RO,Romania,,GetSbet (Organization),true,false,false,true,false,false,"Top ads, Paid sitelinks, Sitelinks, Knowledge panel, Image pack, Video preview, Bottom ads",114000,2,0.31,0,,,,9,,Lost,,https://jucatorul.ro/cazino/recenzii/getsbet-casino/retragere/,,,2024-06-27 05:29:24,
maini poker,RO,Romania,Romanian,,false,false,false,true,false,false,"Sitelinks, Video preview",1000,62,0.21,,0,,,,20,New,,,,https://jucatorul.ro/blog/poker-cu-5-carti/,,2026-06-16 14:56:16
mrbit,RO,Romania,Romanian,MrBit (Organization),true,false,false,true,true,false,"Top ads, Paid sitelinks, Sitelinks, Knowledge panel, Thumbnail, Video preview, Image pack",11000,2,0.32,0,,,,9,,Lost,,https://jucatorul.ro/cazino/recenzii/mrbit/,,,2024-06-27 07:58:54,
mozartbet,RO,Romania,Romanian,MozzartBet (Organization),true,false,true,false,true,true,"Sitelinks, Video preview",600,8,0.41,0,,,,8,,Lost,,https://jucatorul.ro/cazino/recenzii/mozzart-casino/stergere-cont/,,,2024-06-23 20:40:25,
winbey,RO,Romania,Romanian,Winbet (Organization),true,false,true,true,true,false,"Sitelinks, Video preview",500,8,0.21,0,,,,8,,Lost,,https://jucatorul.ro/cazino/recenzii/winbet-casino/retragere/,,,2024-06-10 02:49:10,
jocuri casino,RO,Romania,Romanian,,false,false,false,true,false,false,Image pack,700,65,2.48,0,,,,33,,Lost,,https://jucatorul.ro/jocuri/,,,2024-06-23 19:33:04,
20 super hot,RO,Romania,,20 Super Hot (Product),true,false,false,true,true,true,Video preview,450,57,1.06,0,0,0,,20,11,9,,https://jucatorul.ro/jocuri/pacanele/recenzii/20-super-hot/,,https://jucatorul.ro/jocuri/pacanele/recenzii/20-super-hot/,2024-06-25 21:20:05,2026-06-24 13:19:46
oktocash,RO,Romania,Romanian,Oktocash (Product),true,false,false,true,false,false,"People also ask, Video preview, Thumbnail",300,0,1.12,0,,,,8,,Lost,,https://jucatorul.ro/cazino/metode-de-plata/oktocash/,,,2024-06-24 08:14:14,
joc cu carti,RO,Romania,Romanian,,false,false,false,true,true,true,,150,0,0.18,0,,,,27,,Lost,,https://jucatorul.ro/blog/jocuri-de-carti-in-doi/,,,2024-06-11 23:28:05,
netano,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,"Top ads, Paid sitelinks, Sitelinks, Top stories, Thumbnail, Video preview",200,5,1.64,0,,,,8,,Lost,,https://jucatorul.ro/cazino/recenzii/betano-casino/inregistrare/,,,2024-06-23 17:12:26,
casa pariurilor.ro,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,true,true,false,false,"Sitelinks, Video preview, Image pack",700,1,1.69,0,,,,9,,Lost,,https://jucatorul.ro/cazino/recenzii/casa-pariurilor/contact/,,,2024-06-25 02:06:57,
zinx,RO,Romania,,Zinx Casino (Product),true,false,false,true,true,true,Knowledge panel,2500,0,,,0,,,,9,New,,,,https://jucatorul.ro/cazino/recenzii/zinx/,,2026-06-14 23:45:28
powerbet,RO,Romania,Romanian,Powerbet (Organization),true,false,true,true,true,false,"Sitelinks, Video preview",56000,13,0.57,,0,,,,8,New,,,,https://jucatorul.ro/cazino/recenzii/powerbet/,,2026-05-06 10:00:20
jocuri carti,RO,Romania,Romanian,,false,false,false,true,true,false,"Image pack, Video preview",450,0,0.21,0,,,,25,,Lost,,https://jucatorul.ro/blog/jocuri-de-carti-in-doi/,,,2024-06-27 02:52:26,
luck.ro,RO,Romania,,,false,false,true,false,true,false,"Sitelinks, Top stories, Image pack, Video preview, Bottom ads, Paid sitelinks",90,0,0.88,0,,,,8,,Lost,,https://jucatorul.ro/cazino/recenzii/luck-casino/bonus-bun-venit/,,,2024-06-25 09:32:35,
betanoo,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,"Sitelinks, Video preview, Top stories, Thumbnail",80,5,0.60,0,,,,8,,Lost,,https://jucatorul.ro/cazino/recenzii/betano-casino/inregistrare/,,,2024-06-23 08:47:52,
pacanele.demo,RO,Romania,Romanian,,false,false,false,true,false,false,,80,74,,0,0,0,,52,8,44,,https://jucatorul.ro/jocuri/pacanele/recenzii/40-super-hot/,,https://jucatorul.ro/jocuri/pacanele/recenzii/,2024-06-19 07:02:44,2026-05-21 00:18:35
superbetclub,RO,Romania,Romanian,Superbet Club (Organization),true,false,false,true,true,false,Video preview,1500,56,3.38,,0,,,,9,New,,,,https://jucatorul.ro/cazino/recenzii/superbet/club/,,2026-06-20 10:19:14
casa pariurilor apk,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,false,true,true,,250,31,1.76,0,0,0,,38,23,15,,https://jucatorul.ro/cazino/recenzii/casa-pariurilor/,,https://jucatorul.ro/cazino/recenzii/casa-pariurilor/aplicatie-mobila/,2024-06-24 09:30:10,2026-06-21 21:29:15
vladcazino,RO,Romania,Romanian,Vlad Cazino (Organization),true,false,false,true,true,false,"Top ads, Paid sitelinks, Sitelinks, Knowledge panel, Video preview",3500,1,1.42,0,,,,8,,Lost,,https://jucatorul.ro/cazino/recenzii/vlad-cazino/contact/,,,2024-06-27 01:23:06,
smith and smith,RO,Romania,,Smith & Smith (Organization),true,false,false,true,false,false,"Sitelinks, Knowledge panel, Video preview",1000,0,0.28,0,,,,12,,Lost,,https://jucatorul.ro/cazino/metode-de-plata/smith-and-smith/,,,2024-06-22 17:39:47,
vlad cazino,RO,Romania,Romanian,Vlad Cazino (Organization),true,false,false,true,true,false,"Sitelinks, Knowledge panel, Video preview",25000,1,1.02,0,,,,8,,Lost,,https://jucatorul.ro/cazino/recenzii/vlad-cazino/contact/,,,2024-06-27 04:58:29,
țomapan,RO,Romania,Romanian,Tomapan (Work),true,false,false,true,false,false,"Video preview, Image pack",500,0,0.03,,0,,,,9,New,,,,https://jucatorul.ro/blog/tomapan/,,2026-06-07 11:31:13
macao,RO,Romania,,Macao (Location),false,false,false,true,false,false,"Video preview, Image pack",2300,12,0.03,,0,,,,25,New,,,,https://jucatorul.ro/blog/reguli-macao/,,2026-06-06 07:30:10
mozzartbet,RO,Romania,Romanian,Mozzartbet (Organization),true,false,true,false,true,true,"Sitelinks, Video preview",14000,8,0.41,0,,,,10,,Lost,,https://jucatorul.ro/cazino/recenzii/mozzart-casino/stergere-cont/,,,2024-06-27 00:12:00,
favbet,RO,Romania,Romanian,Favbet (Organization),true,false,false,true,true,false,"Sitelinks, Top stories, Video preview, Image pack, Bottom ads, Paid sitelinks",13000,0,2.36,0,,,,10,,Lost,,https://jucatorul.ro/cazino/recenzii/favbet-casino/retragere/,,,2024-06-27 01:47:32,
totogaming.ro,RO,Romania,,TotoGaming (Organization),true,false,true,true,true,false,"Sitelinks, Video preview",600,38,0.76,0,0,0,,8,9,-1,,https://jucatorul.ro/cazino/recenzii/totogaming-casino/contact/,,https://jucatorul.ro/cazino/recenzii/totogaming-casino/contact/,2024-06-27 13:54:30,2026-06-16 20:46:10
tabinet,RO,Romania,Romanian,Tabinet (Product),true,false,false,true,false,false,"Video preview, People also ask",600,0,0.04,115,0,-115,,3,9,-6,,https://jucatorul.ro/blog/tabinet/,,https://jucatorul.ro/blog/tabinet/,2024-06-24 05:56:51,2026-06-08 07:37:32
uno online,RO,Romania,English,Uno (Product),true,false,false,false,false,false,Video preview,1200,63,0.01,0,,,,32,,Lost,,https://jucatorul.ro/blog/reguli-uno/,,,2024-06-26 20:05:30,
bonus,RO,Romania,English,,false,false,false,true,false,false,"AI Overview, Thumbnail, Video preview, Image pack",1400,51,1.30,,0,,,,18,New,,,,https://jucatorul.ro/bonusuri/,,2026-06-08 07:38:19
einbet,RO,Romania,Romanian,Winbet (Organization),true,false,false,true,true,false,"Sitelinks, Video preview",400,11,0.21,0,,,,9,,Lost,,https://jucatorul.ro/cazino/recenzii/winbet-casino/retragere/,,,2024-06-13 19:29:40,
pariuri sportive,RO,Romania,Romanian,,false,false,false,true,true,false,Video preview,4300,79,3.93,,0,,,,48,New,,,,https://jucatorul.ro/pariuri/,,2026-06-22 14:57:13
pariuri sportive online,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,900,81,6.17,,0,,,,20,New,,,,https://jucatorul.ro/pariuri/,,2026-06-19 01:08:00
publicwin,RO,Romania,,PublicWin (Organization),true,false,false,true,true,false,,11000,53,0.83,0,0,0,,5,9,-4,,https://jucatorul.ro/cazino/recenzii/publicwin-casino/retragere/,,https://jucatorul.ro/cazino/recenzii/publicwin-casino/contact/,2024-06-27 17:57:50,2026-06-20 03:19:06
32rosu,RO,Romania,Romanian,32Rosu (Organization),true,false,false,true,true,false,Sitelinks,3100,0,1.29,,0,,,,10,New,,,,https://jucatorul.ro/cazino/recenzii/32rosu/,,2026-06-22 07:16:16
jocuri jewels gratis,RO,Romania,Romanian,,false,false,false,true,false,false,,200,0,0.18,0,,,,36,,Lost,,https://jucatorul.ro/jocuri/pacanele/recenzii/jewels-4-all/,,,2024-06-24 03:58:24,
stanleybet,RO,Romania,Romanian,Stanleybet (Organization),true,false,true,true,true,false,"Sitelinks, Video preview, Knowledge panel, Bottom ads, Paid sitelinks",56000,0,0.44,0,,,,11,,Lost,,https://jucatorul.ro/cazino/recenzii/stanleybet/retragere/,,,2024-06-27 21:01:07,
jucatorul,RO,Romania,Romanian,,false,false,false,true,false,false,"Image pack, Top stories, Thumbnail",150,0,0.02,0,0,0,,3,9,-6,,https://jucatorul.ro/,,https://jucatorul.ro/,2024-06-19 07:23:30,2026-06-03 21:44:55
tomapan,RO,Romania,Romanian,Tomapan (Work),false,false,false,true,false,false,"Sitelinks, Video preview, Image pack",2500,0,0.10,,0,,,,13,New,,,,https://jucatorul.ro/blog/tomapan/,,2026-06-20 09:59:25
verificare superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Sitelinks, Video preview, Image pack",1700,0,1.51,0,,,,7,,Lost,,https://jucatorul.ro/cazino/recenzii/superbet/verificare-cont/,,,2024-06-27 16:29:40,
jocuri play,RO,Romania,Romanian,,false,false,false,true,false,false,"Video preview, Image pack",200,0,0.01,0,,,,14,,Lost,,https://jucatorul.ro/jocuri/provideri/playn-go/,,,2024-06-06 06:06:48,
numerele,RO,Romania,Romanian,,false,false,false,true,false,false,"Image pack, Thumbnail, Video preview",800,2,0.04,0,,,,36,,Lost,,https://jucatorul.ro/jocuri/ruleta/cate-numere-are-ruleta/,,,2024-06-23 17:01:41,
jocuri solitaire gratis,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,2400,2,0.03,0,,,,43,,Lost,,https://jucatorul.ro/blog/solitaire/,,,2024-06-23 09:47:31,
netbet bonus,RO,Romania,English,NetBet (Organization),true,false,false,true,true,false,Sitelinks,500,55,2.81,0,0,0,,23,15,8,,https://jucatorul.ro/cazino/recenzii/netbet-casino/bonus-fara-depunere/,,https://jucatorul.ro/cazino/recenzii/netbet-casino/cod-bonus/,2024-06-27 16:36:35,2026-06-14 19:36:01
smith & smith,RO,Romania,,Smith & Smith (Organization),true,false,false,true,false,false,"Sitelinks, Local pack, Thumbnail, Image pack, Video preview",100,1,0.04,0,,,,15,,Lost,,https://jucatorul.ro/cazino/metode-de-plata/smith-and-smith/,,,2024-06-08 22:49:05,
evolution gaming,RO,Romania,English,Evolution Gaming (Organization),true,false,false,true,false,false,"Sitelinks, People also ask, Knowledge panel, Video preview",100,6,0.73,0,,,,18,,Lost,,https://jucatorul.ro/jocuri/provideri/evolution-gaming/,,,2024-06-25 20:53:00,
cashpot,RO,Romania,Romanian,CashPot (Organization),true,false,false,true,true,false,,51000,56,0.38,0,0,0,,5,12,-7,,https://jucatorul.ro/cazino/recenzii/cashpot-casino/retragere/,,https://jucatorul.ro/cazino/recenzii/cashpot-casino/,2024-06-27 23:38:43,2026-06-21 07:45:59
casa pariurilor live,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,true,true,"Top ads, Paid sitelinks, Videos, Video preview, Image pack",1800,50,0.82,0,,,,44,,Lost,,https://jucatorul.ro/cazino/recenzii/casa-pariurilor/contact/,,,2024-06-27 20:39:58,
mr.bit,RO,Romania,,MrBit (Organization),true,false,false,true,true,false,"Sitelinks, Knowledge panel, Video preview, Image pack",100,2,1.44,0,,,,10,,Lost,,https://jucatorul.ro/cazino/recenzii/mrbit/retragere/,,,2024-06-15 21:58:41,
vladcazinou,RO,Romania,Romanian,Vlad Cazino (Organization),true,false,false,true,true,false,"Top ads, Paid sitelinks, Sitelinks, Knowledge panel, Video preview, Bottom ads",100,1,0.58,0,,,,10,,Lost,,https://jucatorul.ro/cazino/recenzii/vlad-cazino/contact/,,,2024-06-13 14:12:36,
888.ro,RO,Romania,,888.ro (Organization),true,false,true,true,true,false,,2100,60,0.95,0,0,0,,9,11,-2,,https://jucatorul.ro/cazino/recenzii/888-casino/,,https://jucatorul.ro/cazino/recenzii/888-casino/,2024-06-27 10:56:08,2026-06-22 07:58:46
cum se joaca la loto,RO,Romania,Romanian,Loto (Event),true,false,false,true,false,false,Video preview,150,0,0.37,0,,,,17,,Lost,,https://jucatorul.ro/blog/cum-sa-castigi-la-loto/,,,2024-06-22 09:06:50,
jocuri cu carti gratis,RO,Romania,Romanian,,false,false,false,true,false,false,"Video preview, Image pack",100,5,0.01,0,,,,28,,Lost,,https://jucatorul.ro/blog/jocuri-cu-carti/,,,2024-06-07 09:27:37,
betano bonus,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,"Image pack, Video preview",700,4,2.09,0,,,,17,,Lost,,https://jucatorul.ro/cazino/recenzii/betano-casino/bonus-de-ziua-ta/,,,2024-06-26 12:02:27,
royal,RO,Romania,English,,false,false,false,true,false,false,"Thumbnail, Video preview, Image pack",2700,37,0.67,,0,,,,50,New,,,,https://jucatorul.ro/cazino/recenzii/royal-casino/bonus-fara-depunere/,,2026-06-20 22:31:22
chaspot,RO,Romania,Romanian,CashPot (Organization),true,false,false,true,true,false,"People also ask, Video preview",700,30,0.67,0,0,0,,5,11,-6,,https://jucatorul.ro/cazino/recenzii/cashpot-casino/retragere/,,https://jucatorul.ro/cazino/recenzii/cashpot-casino/,2024-06-24 15:49:32,2026-06-14 11:13:16
wacko,RO,Romania,Romanian,Wacko Casino (Organization),true,false,false,true,true,false,Sitelinks,150,49,,,0,,,,10,New,,,,https://jucatorul.ro/cazino/recenzii/wacko/,,2026-06-25 02:53:47
topbet,RO,Romania,Romanian,TopBet (Organization),true,false,false,true,true,false,Sitelinks,12000,5,0.95,,0,,,,12,New,,,,https://jucatorul.ro/cazino/recenzii/topbet/rotiri-gratuite/,,2026-06-14 10:54:17
gets,RO,Romania,English,,false,false,true,true,true,false,"Sitelinks, Knowledge card, Local pack, Video preview, Image pack",2700,17,0.47,0,,,,11,,Lost,,https://jucatorul.ro/cazino/recenzii/getsbet-casino/retragere/,,,2024-06-27 00:47:35,
net bet,RO,Romania,Romanian,NetBet (Organization),true,false,false,true,true,false,"Sitelinks, Knowledge panel, Video preview, Image pack",5100,43,0.50,0,,,,19,,Lost,,https://jucatorul.ro/cazino/recenzii/netbet-casino/retragere/,,,2024-06-27 06:16:48,
don.ro,RO,Romania,,Don.ro (Organization),true,false,true,true,false,false,"Sitelinks, Bottom ads, Paid sitelinks, Video preview",1800,48,1.37,0,0,0,,4,12,-8,,https://jucatorul.ro/cazino/recenzii/don-casino/rotiri-gratuite/,,https://jucatorul.ro/cazino/recenzii/don-casino/aplicatie/,2024-06-27 09:31:32,2026-06-12 06:55:12
poker ca la aparate,RO,Romania,Romanian,,false,false,false,true,false,false,,600,60,0.65,,0,,,,19,New,,,,https://jucatorul.ro/jocuri/poker-ca-la-aparate/,,2026-06-25 03:45:17
winvet,RO,Romania,Romanian,Winbet (Organization),true,false,false,true,true,false,"Sitelinks, Video preview",80,7,0.11,0,,,,11,,Lost,,https://jucatorul.ro/cazino/recenzii/winbet-casino/retragere/,,,2024-06-15 05:37:21,
burning hott,RO,Romania,English,Burning Hot (Product),true,false,false,true,true,false,Video preview,1100,59,1.61,0,0,0,,24,18,6,,https://jucatorul.ro/jocuri/pacanele/recenzii/burning-hot/,,https://jucatorul.ro/jocuri/pacanele/recenzii/burning-hot/,2024-06-22 20:32:27,2026-06-06 13:25:29
netbet live,RO,Romania,English,NetBet (Organization),true,false,false,true,true,false,"Video preview, Image pack",250,38,0.84,0,,,,20,,Lost,,https://jucatorul.ro/cazino/recenzii/netbet-casino/contact/,,,2024-06-24 03:43:31,
casa pariurilor casino,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,true,false,"Sitelinks, Image pack, Video preview, Bottom ads, Paid sitelinks",15000,1,0.89,0,,,,17,,Lost,,https://jucatorul.ro/cazino/recenzii/casa-pariurilor/contact/,,,2024-06-27 22:29:45,
888cazino,RO,Romania,Romanian,888 Casino (Organization),true,false,true,true,true,true,"Sitelinks, Knowledge panel, Top stories, Video preview",350,2,1.11,0,,,,12,,Lost,,https://jucatorul.ro/cazino/recenzii/888-casino/,,,2024-06-10 17:15:38,
cum se joaca popa prostu,RO,Romania,Romanian,Popa Prostu (Event),false,false,false,true,false,false,"Video preview, Image pack",100,0,0.19,0,,,,24,,Lost,,https://jucatorul.ro/blog/jocuri-cu-carti/,,,2024-06-09 15:42:15,
888casino,RO,Romania,,888 Casino (Organization),true,false,true,true,true,true,"Sitelinks, Image pack, Video preview, Knowledge panel",73000,2,1.11,0,,,,14,,Lost,,https://jucatorul.ro/cazino/recenzii/888-casino/bonus-fara-depunere/,,,2024-06-27 06:16:47,
fortuna cont,RO,Romania,Romanian,Fortuna (Organization),true,false,false,true,true,false,"Image pack, Video preview, Bottom ads, Paid sitelinks",150,12,1.98,0,,,,16,,Lost,,https://jucatorul.ro/cazino/recenzii/fortuna/verificare-cont/,,,2024-06-18 20:42:34,
baumbet,RO,Romania,Romanian,Baum.bet (Organization),true,false,false,true,true,false,Sitelinks,3100,46,1.21,0,0,0,,17,13,4,,https://jucatorul.ro/cazino/recenzii/baumbet/retragere/,,https://jucatorul.ro/cazino/recenzii/baumbet/,2024-06-26 07:32:20,2026-06-14 19:55:56
getsbets,RO,Romania,,GetsBet (Organization),true,false,true,true,true,false,"Sitelinks, Thumbnail, Knowledge panel, Video preview, Image pack",80,1,0.60,0,,,,12,,Lost,,https://jucatorul.ro/cazino/recenzii/getsbet-casino/retragere/,,,2024-06-12 10:59:14,
super hot 40,RO,Romania,English,40 Super Hot (Product),true,false,false,true,true,false,"Video preview, Image pack",100,1,0.97,0,,,,30,,Lost,,https://jucatorul.ro/jocuri/pacanele/recenzii/40-super-hot/,,,2024-06-20 05:34:08,
betono,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,"Top ads, Paid sitelinks, Sitelinks, Video preview",80,4,0.58,0,,,,12,,Lost,,https://jucatorul.ro/cazino/recenzii/betano-casino/inregistrare/,,,2024-06-22 15:13:15,
winner bet,RO,Romania,English,,false,false,false,true,true,false,"Sitelinks, Image pack, Video preview",2900,0,0.59,0,,,,23,,Lost,,https://jucatorul.ro/cazino/recenzii/winner/retragere/,,,2024-06-27 17:33:11,
jocuri de pacanele,RO,Romania,Romanian,,false,false,false,true,false,false,Image pack,200,28,0.93,0,,,,30,,Lost,,https://jucatorul.ro/jocuri/pacanele/,,,2024-06-09 16:25:57,
win2,RO,Romania,Romanian,Win2 (Product),true,false,false,true,true,false,Sitelinks,14000,36,0.55,0,0,0,,9,14,-5,,https://jucatorul.ro/cazino/recenzii/win2-casino/bonus-de-bun-venit/,,https://jucatorul.ro/cazino/recenzii/win2-casino/bonus-fara-depunere/,2024-06-27 16:21:09,2026-06-17 04:41:05
joc solitaire gratis,RO,Romania,Romanian,Solitaire (Work),false,false,false,false,false,false,Video preview,600,2,0.03,0,,,,26,,Lost,,https://jucatorul.ro/blog/solitaire/,,,2024-06-22 09:14:39,
mrbit.ro,RO,Romania,,MrBit (Organization),true,false,true,true,true,false,"Sitelinks, Bottom ads, Video preview",600,33,0.47,0,0,0,,6,13,-7,,https://jucatorul.ro/cazino/recenzii/mrbit/,,https://jucatorul.ro/cazino/recenzii/mrbit/bonus-fara-depunere/,2024-06-12 21:51:20,2026-06-21 20:12:15
jocuri ca la păcănele gratis,RO,Romania,Romanian,,false,false,false,true,false,false,,250,75,0.42,,0,,,,10,New,,,,https://jucatorul.ro/jocuri/pacanele/recenzii/,,2026-05-16 02:05:30
casino888,RO,Romania,,888 Casino (Organization),true,false,true,true,true,true,"Sitelinks, Video preview",500,38,1.18,0,,,,13,,Lost,,https://jucatorul.ro/cazino/recenzii/888-casino/cod-bonus/,,,2024-06-24 02:15:31,
solitaire online gratis,RO,Romania,Romanian,,false,false,false,false,false,false,Video preview,1600,9,0.02,0,,,,30,,Lost,,https://jucatorul.ro/blog/solitaire/,,,2024-06-25 23:52:37,
carti de joc,RO,Romania,Romanian,,false,false,false,true,true,false,"Image pack, Thumbnail, Shopping, Video preview",2300,0,0.11,0,,,,32,,Lost,,https://jucatorul.ro/blog/jocuri-de-carti-in-doi/,,,2024-06-27 00:02:35,
